 X		Y		Z		Time[us]
-6579		7255		-88		-3.66613e-44
-60		7453		-76		0.00619042
-28		-35		-6042		0.0126108
-6579		7441		-5810		0.0188483
-6553		7288		-73		0.0251507
-21		-9		-56		0.0341223
-29		7438		-59		0.0476642
-35		7445		-6064		0.0540886
-21		-24		-5810		0.0607741
-20		-18		-70		0.0670585
-6543		7260		-49		0.0751611
-40		-24		-51		0.089692
-20		-19		-20		0.0960885
-6565		-12		-5798		0.115597
-6575		-10		-5792		0.122014
-6597		7284		-25		0.128736
-20		7265		-33		0.135236
-56		-97		-57		0.141617
-36		7218		-48		0.148003
-6581		7477		-64		0.15445
-6548		7544		-6083		0.160882
-6546		7274		-5843		0.167097
-6563		-107		-85		0.173465
-6568		7182		-99		0.179894
-32		7460		-100		0.18626
-74		7516		-100		0.192752
-81		7447		-6105		0.199486
-6601		7444		-5859		0.20599
-6637		7470		-67		0.21242
-6591		-102		-44		0.218669
-6629		-67		-69		0.225321
-79		-107		-61		0.231882
-52		7218		-74		0.238364
-6584		7524		-54		0.244594
-6570		7502		-6087		0.250911
-6539		-109		-5853		0.257336
-6587		7293		-5845		0.263726
-6578		-96		-112		0.270089
-46		7217		-88		0.276663
-61		7467		-99		0.283098
-87		7489		-6082		0.289569
-79		7444		-5839		0.296052
-6599		7454		-5830		0.30245
-56		-102		-63		0.308727
-20		-123		-57		0.31516
-65		-109		-45		0.321485
-52		7203		-32		0.328099
-6536		7447		-28		0.334422
-6575		-120		-6076		0.3407
-6537		7289		-5831		0.347136
-6546		7258		-67		0.353381
-30		-1		-52		0.359702
-45		7427		-71		0.366198
-18		-2		-5808		0.372818
-6533		7261		-5804		0.394963
-6551		7272		-52		0.401585
-37		7439		-71		0.408093
-51		7472		-6075		0.414358
-6567		-39		-5824		0.420598
-6591		7439		-5803		0.427037
-22		7257		-5808		0.433699
-6533		7246		-60		0.45734
-6547		-22		-83		0.463827
-32		7449		-82		0.47012
-40		-3		-67		0.476903
-43		7425		-46		0.48342
-1		-13		-76		0.505258
-24		7449		-50		0.511634
-36		7440		-6045		0.518116
-6573		-18		-5809		0.524655
-6571		-30		-5796		0.531039
-6578		7443		-31		0.537609
-27		7234		-34		0.544016
-1		7229		-15		0.550189
-6279		7461		-27		0.556428
-125		7478		-19		0.562771
-6547		7544		-6071		0.569166
-6542		7535		-5802		0.575643
-6542		7286		-5812		0.582175
-119		7262		-62		0.58875
-31		-21		-98		0.595196
-28		7430		-52		0.601581
-15		7436		-6055		0.608359
-6558		-6		-5823		0.614576
-6580		7430		-31		0.620825
-47		7284		-33		0.627189
-26		-121		-47		0.633539
-49		-121		-42		0.639901
-6569		7455		-6		0.646396
-6549		7445		-6067		0.652775
-126		7543		-5801		0.659109
-6570		-100		-5818		0.665545
-6537		7281		-77		0.671991
-30		-19		-57		0.678136
-15		7440		-6062		0.684354
-6590		7439		-5814		0.690742
-6587		7430		-5812		0.697178
-6568		-126		-32		0.703621
-15		-121		-42		0.709982
-26		7288		-30		0.716466
-16		7277		-35		0.722964
-37		7238		-27		0.729554
-6548		7435		-24		0.736321
-6553		7453		-6052		0.742526
-6554		-105		-5809		0.748915
-6534		7249		-44		0.755368
-6548		7194		-65		0.761648
-49		-3		-78		0.768242
-9		-12		-81		0.774748
-44		7447		-5812		0.781037
-6592		-24		-5822		0.787421
-6587		7426		-5809		0.793974
-6579		7430		-16		0.800501
-6556		7453		-6073		0.82581
-6535		7527		-5823		0.832275
-124		7256		-5821		0.838662
-6553		-126		-70		0.845043
-116		7173		-63		0.851698
-29		7195		-28		0.858226
-6547		7462		-21		0.867685
-6563		7531		-6067		0.874134
-6552		7520		-6059		0.880454
-6540		7288		-5809		0.887256
-6532		7261		-79		0.893564
-45		-19		-70		0.899911
-44		7444		-73		0.906306
-39		7433		-6076		0.912786
-6555		7284		-5852		0.91951
-6577		7182		-82		0.92807
-56		7444		-72		0.934356
-61		7429		-6117		0.940663
-6602		7450		-5821		0.947164
-6584		-33		-5816		0.953681
-6591		-106		-33		0.960008
-25		-124		-58		0.966179
-17		7278		-12		0.972586
-20		7186		-26		0.97915
-42		-8		-5802		0.985668
-6591		7432		-5820		1.00901
-6602		-112		-48		1.0154
-36		-118		-32		1.0216
-58		-127		-61		1.02801
-38		7254		-68		1.03448
-36		7466		-6086		1.04464
-6599		-2		-5812		1.05104
-6580		-13		-5818		1.0574
-6580		-125		-41		1.06383
-18		7268		-31		1.07022
-1		7268		-31		1.07677
-18		7201		-8		1.08306
-6555		7492		-28		1.08947
-6558		-44		-5808		1.09601
-6563		7426		-33		1.1055
-23		-126		-32		1.11186
-19		7283		-31		1.11822
-26		7208		-12		1.12471
-6550		7476		-36		1.13111
-6561		7462		-6068		1.13736
-6534		7517		-5831		1.1436
-6529		7266		-5794		1.15013
-6538		7268		-44		1.1568
-33		-28		-5810		1.1733
-6582		-44		-5801		1.18905
-6593		-4		-5807		1.19554
-6594		-120		-26		1.20214
-43		-15		-44		1.20847
-51		-108		-46		1.21561
-45		-119		-20		1.22193
-43		7254		-45		1.22844
-6564		7458		-57		1.23483
-6585		7457		-6067		1.24121
-6584		-105		-5836		1.24754
-6575		-95		-5843		1.25383
-6564		7273		-77		1.26041
-6589		7195		-83		1.26701
-75		7467		-94		1.27357
-66		7474		-6080		1.27977
-6613		7462		-5836		1.28636
-6609		7463		-66		1.29259
-6596		-101		-59		1.29898
-37		-99		-53		1.30532
-63		7245		-21		1.31165
-6583		7242		-42		1.31786
-6559		7234		-48		1.32499
-6566		7450		-6071		1.33174
-39		-125		-35		1.35351
-24		7242		-31		1.35993
-6558		7478		-36		1.36641
-6546		7485		-6070		1.37277
-6541		7542		-5823		1.37921
-104		7290		-43		1.3857
-6565		7498		-49		1.39419
-6557		7456		-6066		1.40032
-6567		7543		-5822		1.40683
-6571		7267		-5814		1.41336
-6566		7208		-59		1.41967
-60		7449		-83		1.42612
-45		7426		-6078		1.43246
-69		7172		-6064		1.43892
-6600		7427		-5814		1.44538
-6597		7439		-5830		1.45211
-6582		-107		-40		1.45841
-42		-99		-56		1.4646
-66		-73		-46		1.47093
-6579		7270		-58		1.47743
-6592		7507		-48		1.48393
-6592		-125		-5845		1.49028
-6565		-112		-5845		1.49655
-6553		7278		-44		1.50279
-6537		7288		-50		1.50933
-12		7447		-28		1.51627
-6546		7509		-6073		1.52501
-6531		7518		-5782		1.53133
-6534		7251		-55		1.53785
-6544		7173		-59		1.5442
-52		7441		-66		1.5506
-25		-2		-6054		1.55699
-6565		-22		-5796		1.56319
-6576		-18		-41		1.56943
-6592		7257		-39		1.5761
-6550		-6		-54		1.58252
-20		7175		-67		1.60621
-23		7430		-6065		1.61261
-6575		-29		-5807		1.61884
-6585		7426		-5825		1.62528
-6587		-124		-68		1.63202
-49		7452		-6080		1.65386
-6617		7437		-5834		1.66038
-6601		7446		-5819		1.66689
-6568		7540		-13		1.67316
-8		7531		-39		1.67964
-34		7290		-52		1.68637
-24		7224		-41		1.69258
-6556		7445		-35		1.69874
-6556		-112		-6067		1.70508
-6541		7248		-5804		1.71142
-6531		7258		-62		1.71775
-6533		-19		-46		1.72425
-31		7435		-64		1.73069
-10		-10		-6045		1.73707
-6574		-17		-5772		1.74349
-6589		-20		-46		1.74988
-42		7286		-23		1.7561
-34		7294		-34		1.76245
-17		-112		-34		1.76893
-6548		7208		-24		1.77547
-6563		7203		-51		1.78209
-6562		-4		-27		1.78876
-6540		7475		-6064		1.79542
-6560		7539		-5808		1.80178
-6542		7279		-5805		1.80838
-6571		7494		-6080		1.81456
-6551		-119		-5831		1.8225
-38		7195		-41		1.82881
-6578		7458		-28		1.83726
-6564		-116		-5824		1.84357
-6576		-104		-5832		1.84988
-6561		7286		-97		1.8563
-35		7208		-80		1.86266
-42		7448		-72		1.86904
-42		7430		-6089		1.87553
-6588		7435		-5821		1.88192
-6604		7446		-5823		1.88831
-6596		7435		-59		1.89488
-6602		-81		-5825		1.90168
-6602		-5		-62		1.90885
-6544		7270		-69		1.91529
-14		7183		-58		1.92501
-34		-23		-56		1.93144
-58		-19		-6073		1.93803
-6604		-14		-5816		1.94431
-6589		-14		-5797		1.9507
-6597		-113		-61		1.95703
-31		7281		-52		1.96333
-49		7286		-55		1.96978
-6557		7514		-61		1.97608
-6584		7197		-89		1.98239
-35		7425		-6081		1.99365
-72		7434		-5833		1.99993
-6617		7428		-5845		2.00629
-6611		7438		-59		2.01259
-52		-59		-54		2.01922
-60		-104		-55		2.02543
-61		7272		-36		2.03181
-62		7228		-54		2.03845
-6574		-120		-51		2.04502
-9		-100		-42		2.05336
-63		7251		-31		2.05949
-6565		7479		-60		2.06582
-6569		7433		-6083		2.0723
-6579		-117		-5821		2.07878
-6566		7288		-5832		2.08513
-6555		7204		-66		2.0914
-30		7453		-83		2.09767
-67		7444		-6082		2.10424
-54		7460		-6092		2.1107
-6576		7497		-41		2.12134
-6589		-106		-6081		2.1277
-6546		7547		-5820		2.134
-6550		7275		-5826		2.14074
-116		7280		-60		2.14711
-41		7211		-71		2.15358
-30		7442		-6083		2.15974
-32		7424		-6074		2.16611
-6593		-27		-5810		2.17278
-6556		7295		-5807		2.17918
-6581		7212		-80		2.19533
-59		-25		-55		2.20155
-36		-2		-6071		2.208
-6577		-5		-5814		2.21435
-6566		-33		-52		2.22063
-6575		7265		-35		2.22704
-23		7176		-56		2.23366
-17		-17		-79		2.24307
-24		-51		-6052		2.24948
-21		7177		-6059		2.25636
-6562		-34		-5802		2.26276
-6604		7453		-5816		2.26918
-6567		7260		-29		2.27562
-22		7274		-23		2.282
-39		-119		-29		2.28852
-19		7191		-7		2.29529
-1		7173		-5		2.30152
-6533		-1		-22		2.30809
-6540		7444		-28		2.3145
