 X		Y		Z		Time[us]
-6541		-11		-5871		-4.32299e-44
-71		7442		-5887		0.0125834
-6612		7530		-91		0.019008
-6614		-117		-6126		0.0295245
-6646		-52		-5859		0.0358852
-6567		-124		-5887		0.0423989
-6598		-88		-96		0.0488295
-98		-84		-91		0.0583671
-6600		-122		-94		0.0646208
-6600		-122		-5870		0.0708484
-6599		-70		-126		0.0833328
-6589		7199		-102		0.0897605
-98		-98		-115		0.0961332
-111		7534		-6026		0.102534
-6609		7536		-6125		0.108939
-6568		7289		-5864		0.125157
-6614		7435		-6029		0.131313
-6610		7516		-6135		0.137663
-6639		-107		-5876		0.145783
-6568		-39		-128		0.152171
-6579		7263		-124		0.158439
-81		7518		-6029		0.165017
-108		-118		-104		0.171295
-104		7547		-17		0.1778
-6649		7476		-5876		0.184228
-6634		7484		-74		0.190482
-6614		-107		-71		0.196946
-67		7290		-75		0.203731
-57		-114		-77		0.209968
-6641		7285		-97		0.216112
-6624		-92		-95		0.222478
-6545		-109		-6143		0.228937
-6627		-8		-5850		0.235186
-6619		-50		-117		0.241553
-6605		7287		-5769		0.247938
-78		7472		-92		0.254399
-59		7519		-6113		0.260648
-98		7459		-25		0.267104
-6643		7531		-5868		0.273784
-6642		-108		-106		0.279936
-87		-100		-74		0.286016
-72		7430		-100		0.292445
-91		7271		-84		0.298812
-6562		7545		-92		0.305227
-6613		-116		-6114		0.311564
-6639		-56		-6124		0.318019
-6595		-113		-5870		0.324614
-6592		-83		-5869		0.331037
-6605		7243		-103		0.337504
-118		7513		-102		0.343699
-100		7516		-6118		0.349894
-80		7497		-5824		0.356531
-6645		7448		-5855		0.362906
-6642		-14		-77		0.369262
-109		-25		-91		0.37555
-46		-101		-91		0.381864
-52		7173		-102		0.388308
-6584		7288		-106		0.394817
-6627		7483		-6110		0.401247
-6614		-67		-5875		0.40742
-6612		-47		-5872		0.413696
-6632		7264		-115		0.420069
-74		7212		-78		0.426495
-106		7529		-6020		0.433096
-6529		7543		-6119		0.439423
-6649		-120		-14		0.445669
-6626		7445		-5882		0.452114
-7		7520		-103		0.458652
-6607		-45		-5875		0.465051
-6640		7427		-5870		0.475346
-6613		7180		-122		0.481821
-6617		-70		-1		0.488312
-6620		-6		-6028		0.495588
-6616		7233		-6049		0.502178
-125		-98		-6028		0.508679
-102		7460		-7		0.514869
-6594		-9		-5862		0.520917
-12		7548		-2		0.527225
-10		7431		-6141		0.538234
-6629		-75		-11		0.544765
-6596		-38		-5886		0.551126
-6596		-58		-128		0.557567
-6582		7185		-6024		0.564264
-99		7514		-118		0.570723
-97		7444		-6128		0.576969
-117		7476		-6116		0.583492
-26		7470		-105		0.590221
-81		7507		-6142		0.604496
