 X		Y		Z		Time[us]
-6614		-70		-6019		-5.35292e-44
-6611		7260		-6017		0.00627999
-112		-122		-120		0.012586
-118		7531		-6143		0.018967
-3		7424		-1		0.025345
-119		7542		-6038		0.0347979
-106		7499		-6130		0.0464259
-6530		7534		-5885		0.0530499
-50		-107		-2		0.0595649
-1		7452		-101		0.0664219
-118		7501		-6123		0.0723619
-6630		7459		-5882		0.0872418
-6786		-31		-5861		0.0937068
-6615		7500		-101		0.114143
-6648		-34		-6024		0.12058
-108		-36		-100		0.12721
-107		-114		-97		0.133576
-91		7268		-112		0.139951
-6646		-104		-106		0.146542
-6624		-96		-89		0.153021
-6635		-46		-6144		0.15947
-6612		-37		-16		0.165727
-6630		7425		-6054		0.172203
-6609		7195		-6038		0.17862
-118		7530		-6032		0.184937
-119		7520		-6043		0.191445
-110		7517		-2		0.198052
-6		-94		-16		0.204415
-16		7544		-121		0.210703
-6651		-55		-121		0.217126
-109		-63		-113		0.223682
-89		-12		-113		0.229926
-15		7534		-110		0.236157
-6634		7541		-6140		0.24259
-6654		-22		-6139		0.248819
-6619		-72		-5885		0.255284
-6627		-91		-5867		0.261771
-6633		7280		-6044		0.268229
-6573		7256		-6046		0.274629
-82		7472		-127		0.281324
-6548		7481		-6031		0.287894
-123		7529		-6119		0.294525
-47		-91		-5876		0.300817
-6653		7522		-107		0.307092
-123		-31		-6019		0.3135
-90		7429		-120		0.319884
-86		-102		-109		0.32647
-118		-27		-89		0.333095
-6650		-92		-103		0.339638
-6635		-117		-119		0.34595
-1		7551		-9		0.352356
-6626		-24		-6		0.358943
-3		-8		-128		0.365299
-117		7267		-124		0.371437
-6537		7207		-6026		0.377815
-6531		7526		-6043		0.384644
-6562		-109		-6048		0.39136
-6556		7544		-6136		0.397673
-45		7430		-5850		0.404189
-6647		7492		-4		0.410632
-15		-125		-6020		0.417207
-23		7491		-122		0.423676
-100		-35		-6020		0.430351
-113		7452		-109		0.43664
-6631		-84		-114		0.442804
-3		-108		-21		0.449179
-6641		-97		-30		0.455549
-6623		-24		-8		0.462144
-6585		-76		-19		0.468578
-6619		7291		-112		0.474898
-121		-113		-6033		0.481264
-6804		-79		-125		0.487766
-6543		7438		-6129		0.49435
-46		-71		-15		0.500637
-27		-114		-103		0.506825
-14		-3		-6025		0.513354
-22		-16		-121		0.519697
-107		-18		-112		0.526429
-92		-85		-96		0.533024
-117		-58		-115		0.53939
-6624		7535		-71		0.54577
-6606		-114		-6141		0.552258
-6581		7537		-6124		0.558793
-6617		7504		-81		0.565316
-6596		7542		-6122		0.586376
