 X		Y		Z		Time[us]
-99		7443		-6017		-3.7975e-44
-105		7547		-6017		0.00608599
-98		7505		-6105		0.013018
-6538		7530		-5882		0.019358
-6594		-117		-5874		0.025805
-6598		7509		-5870		0.034714
-6632		7495		-5860		0.0530349
-2		7544		-85		0.0595559
-115		7521		-5868		0.0658129
-6533		7550		-6119		0.0738689
-6612		-14		-5870		0.0909139
-6580		-53		-5876		0.0972109
-6611		7529		-106		0.103607
-6625		-75		-5874		0.12559
-6623		-69		-5870		0.132003
-6653		-18		-5763		0.138493
-6609		7243		-123		0.144801
-6551		-120		-6020		0.151372
-70		-115		-6021		0.157932
-78		7500		-1		0.164406
-35		7507		-5871		0.17054
-6647		7463		-93		0.176701
-6647		-58		-6029		0.183372
-94		-34		-111		0.18983
-103		-50		-116		0.1963
-6531		-115		-105		0.202859
-6631		7519		-118		0.209279
-6631		7534		-6136		0.215471
-6641		-60		-15		0.221795
-6597		-36		-5880		0.228266
-6621		7243		-6026		0.234714
-128		-109		-6024		0.24081
-81		7508		-6129		0.247221
-6549		7499		-5880		0.253616
-38		7540		-5		0.260156
-6630		7542		-3		0.266503
-34		7431		-111		0.273085
-77		-27		-118		0.279638
-106		-63		-103		0.285973
-87		-16		-120		0.292503
-50		7270		-119		0.29905
-6635		7538		-74		0.305588
-6644		-116		-6118		0.311938
-6621		-55		-5867		0.318275
-6604		-27		-5881		0.324572
-6596		7261		-117		0.331018
-64		7210		-108		0.337442
-85		7503		-6029		0.34402
-101		7511		-6127		0.35038
-6633		7449		-5864		0.356818
-6647		7513		-5854		0.363212
-6654		7528		-95		0.369884
-96		-20		-103		0.37599
-73		-86		-104		0.382385
-67		7259		-107		0.388871
-6606		-125		-70		0.395122
-6594		7476		-75		0.40164
-6591		7534		-6104		0.408441
-6578		7528		-5843		0.414934
-6574		-54		-5836		0.42133
-6567		7273		-5845		0.427814
-6579		7261		-115		0.434222
-88		7505		-124		0.440673
-87		7478		-114		0.447284
-92		7504		-6021		0.454526
-6534		7493		-6131		0.460815
-92		7507		-6137		0.467215
-6647		7503		-5861		0.473807
-8		7425		-122		0.479896
-127		-64		-94		0.486032
-80		7284		-90		0.492292
-6588		7526		-61		0.509649
-6623		-91		-6108		0.525506
-6591		-115		-5873		0.531741
-6619		-73		-5850		0.538395
-6592		-65		-120		0.544903
-61		7504		-10		0.57107
-90		7481		-5850		0.577567
-6656		7479		-5866		0.584007
-6630		7511		-5862		0.590543
-7		7444		-83		0.596982
-94		-109		-108		0.60305
-118		-48		-97		0.609595
-6610		7244		-107		0.615989
-6597		7536		-110		0.622418
-6647		-117		-6126		0.628783
-6613		-17		-5875		0.635173
-6596		7275		-5867		0.641682
-6585		-80		-125		0.64804
-6592		7246		-6029		0.654626
-93		7511		-107		0.661314
-106		7527		-5857		0.667408
-6620		7474		-5861		0.673512
-6646		7461		-76		0.679968
-58		7268		-98		0.686309
-45		7286		-71		0.692702
-102		-96		-62		0.699191
-57		7242		-89		0.705578
-6637		7519		-65		0.712022
-6576		7470		-6121		0.718493
-6583		7547		-5878		0.72494
-6560		7294		-112		0.731211
-6601		7208		-112		0.737343
-81		7517		-93		0.743864
-67		7485		-6122		0.750227
-6640		7482		-5876		0.756647
-6616		7463		-5877		0.762879
-23		7491		-91		0.769508
-77		-101		-97		0.775823
-98		-38		-98		0.78235
-92		-75		-120		0.789142
-83		7269		-84		0.795416
-6603		7508		-80		0.801562
-6587		-126		-6130		0.807939
-6606		-69		-14		0.814204
-6628		-68		-114		0.820596
-6643		7263		-6030		0.826978
-104		-80		-6029		0.833274
-93		7505		-6121		0.839544
-6654		7448		-5882		0.845983
-6635		7505		-1		0.85251
-6619		-47		-21		0.858977
-6894		-95		-3		0.883071
-6651		-28		-6041		0.889374
-103		7280		-6040		0.89563
-6536		7527		-6047		0.902131
-6529		-95		-6140		0.908706
-109		7516		-4		0.915122
-21		7453		-5888		0.942517
-6636		7548		-10		0.949027
-49		-85		-6020		0.955633
-32		7516		-6053		0.96205
-6539		7545		-12		0.970676
-37		7550		-4		0.977013
-23		7541		-28		0.983404
-33		7470		-6031		0.989799
-98		-11		-118		0.99621
-93		-46		-6032		1.00248
-118		-51		-116		1.00892
-6647		-110		-115		1.01527
-6655		-98		-92		1.02185
-6610		-98		-3		1.02848
-6617		-51		-13		1.03464
-6644		7436		-6034		1.04095
-6655		7289		-6034		1.04732
-6554		7492		-127		1.05379
-125		7453		-6134		1.06018
-2		7487		-5874		1.06651
-6641		7489		-76		1.07278
-88		7430		-98		1.07908
-85		-55		-97		1.0856
-111		7513		-5863		1.09215
-6656		7520		-91		1.10036
-6635		-37		-84		1.10664
-80		-57		-99		1.11306
-103		-107		-79		1.11944
-6607		7256		-75		1.12592
-6604		-121		-73		1.13236
-6616		-53		-5869		1.13859
-6623		7288		-5850		1.14482
-6586		-74		-93		1.15144
-34		-120		-124		1.1577
-98		7506		-127		1.16396
-128		7537		-5855		1.17035
-6615		-60		-114		1.17658
-88		7511		-112		1.19196
-47		-4		-6112		1.19826
-6601		7491		-5868		1.20456
-6621		7464		-5851		1.21085
-6556		7284		-63		1.2173
-72		-46		-105		1.22346
-92		-50		-87		1.22985
-71		7280		-91		1.23635
-6646		7505		-95		1.24285
-87		-44		-6026		1.25131
-103		-17		-94		1.25762
-76		-78		-101		1.26395
-6617		-91		-80		1.27037
-6629		7494		-7		1.27673
-6596		-97		-5888		1.28315
-6571		-114		-5849		1.2893
-6584		-60		-117		1.2957
-6615		7264		-121		1.30247
-112		-46		-101		1.30881
-105		7280		-63		1.33275
-6577		7482		-60		1.33913
-6596		7544		-6115		1.34546
-6577		-53		-5870		1.35198
-91		-64		-75		1.35846
-64		7219		-73		1.3812
-6629		7519		-64		1.38762
-6645		-123		-6123		1.39399
-6602		-29		-6122		1.40043
-6592		-82		-5873		1.40689
-6622		-41		-111		1.41346
-76		7426		-113		1.41955
-67		7449		-6017		1.42591
-90		7539		-11		1.43253
-6626		7461		-5866		1.43884
-6609		7480		-5860		1.44513
-6641		7293		-93		1.45151
-71		7294		-100		1.45778
-66		-104		-112		1.46421
-56		7265		-96		1.47095
-6629		7533		-113		1.47718
-6602		-84		-12		1.4833
-6593		-96		-5871		1.48972
-6609		-53		-5861		1.49609
-6606		7191		-111		1.50245
-98		-125		-6019		1.50882
-101		7518		-6119		1.51527
-86		-13		-6127		1.52164
-64		7446		-5861		1.52825
-12		7534		-5861		1.53503
-35		7528		-5857		1.54185
-6655		-37		-91		1.54808
-119		-36		-6018		1.55421
-79		-58		-91		1.56068
-6612		-90		-76		1.56702
-6608		7543		-82		1.57334
-6612		-83		-5858		1.5797
-6597		-58		-7		1.58596
-6623		-36		-10		1.59229
-6619		-67		-124		1.59899
-6598		-60		-98		1.60561
-37		-44		-89		1.63013
-82		-67		-104		1.6366
-6618		-62		-83		1.64279
-6584		7216		-95		1.64943
-6614		7504		-99		1.65602
-70		7492		-6104		1.66238
-12		7501		-5864		1.67313
-5		7463		-1		1.67951
-1		-20		-78		1.68592
-81		-10		-84		1.69214
-69		-100		-85		1.69849
-6597		7284		-98		1.7048
-6640		7522		-66		1.71121
-6589		7536		-6119		1.71796
-6580		-37		-5873		1.7243
-6616		-105		-5879		1.73045
-6595		7263		-100		1.73712
-6594		-39		-119		1.7436
-73		7464		-122		1.75026
-58		7430		-6089		1.75657
-19		7506		-5869		1.76279
-6636		7537		-3		1.76928
-6646		7477		-98		1.77569
-17		-47		-103		1.78226
-77		-99		-82		1.80927
-87		7288		-88		1.8156
-6619		-94		-101		1.82198
-6572		7512		-85		1.82834
-6585		-79		-115		1.8347
-6600		7267		-94		1.86082
-68		7475		-119		1.86723
-78		7542		-6104		1.87371
-6597		-77		-6132		1.88019
-6586		-3		-5878		1.8963
-6603		7433		-12		1.90303
-6603		-19		-128		1.90936
-103		7230		-6019		1.9157
-6540		7488		-123		1.92221
-98		7469		-6118		1.92853
-76		7437		-5888		1.93497
-6634		7441		-5852		1.94166
-6630		-53		-96		1.94809
-72		-76		-67		1.95415
-57		-49		-90		1.96055
-89		7292		-83		1.96703
-6599		7531		-67		1.97324
-6602		-53		-6124		1.97955
-6570		-93		-5882		1.98596
-6591		-97		-5868		1.99219
-6616		7277		-111		1.9988
-6606		7258		-120		2.00563
-115		7539		-113		2.01195
-81		7436		-18		2.01836
-6637		7501		-5879		2.02453
-6639		-123		-5868		2.031
-6649		7524		-114		2.03734
-57		-60		-96		2.04389
-71		-48		-102		2.05031
-83		7258		-88		2.05663
-6580		7294		-94		2.06309
-6640		-121		-83		2.06983
-6582		-51		-7		2.09668
-6625		-56		-5863		2.10301
-6587		-76		-5883		2.10963
-6580		7227		-5764		2.11614
-105		7503		-6123		2.12242
-6649		-91		-9		2.14862
-6627		7528		-114		2.15491
-2		-48		-101		2.16148
-19		-25		-5878		2.1682
-6633		7285		-105		2.17809
-109		7466		-92		2.18439
-117		7502		-6108		2.19087
-99		-59		-5868		2.19724
-4		7451		-5856		2.2036
-6628		7449		-85		2.21006
-6644		-43		-103		2.21638
-74		-109		-65		2.22293
-70		7287		-61		2.22973
-77		7277		-68		2.23602
-6605		7461		-39		2.2421
-6611		-46		-6121		2.24842
-6616		-95		-5876		2.25477
-6601		-92		-103		2.26119
-6606		7269		-109		2.26752
-125		-106		-109		2.27394
-105		-81		-6135		2.28019
-95		7530		-6101		2.28683
-73		7234		-121		2.29386
-75		7518		-125		2.3084
-54		7489		-6109		2.31467
-67		7467		-6110		2.32107
-6629		7503		-5861		2.32771
-11		7498		-94		2.33394
-46		-10		-110		2.3404
-95		-46		-115		2.34676
-78		-34		-73		2.35322
-88		7224		-89		2.35989
-6572		7448		-74		2.36628
-6591		-100		-73		2.37268
-6618		7506		-5833		2.3792
-6623		7442		-92		2.38924
-4		-70		-93		2.39564
-100		7445		-92		2.40207
-93		-13		-91		2.40861
-116		-115		-100		2.41502
-6616		-123		-76		2.42148
-6599		7537		-6132		2.42773
-6631		-69		-6140		2.43414
-6587		-114		-5865		2.44068
-6616		-22		-5877		2.44744
-6628		-64		-109		2.45377
-62		-128		-124		2.46017
-72		-119		-6130		2.46644
-123		7531		-5873		2.47279
-6638		7453		-5862		2.47918
-6615		-26		-107		2.48556
-88		-91		-84		2.49793
-6632		7248		-103		2.5043
-6621		-109		-92		2.5107
-6611		7547		-6125		2.5172
-6627		-84		-5857		2.5236
-6566		-65		-4		2.53006
-6592		7233		-5770		2.53638
-6626		7278		-6020		2.54285
-89		7468		-122		2.54942
-89		7486		-6132		2.55585
-6625		7277		-90		2.56629
-6622		7523		-67		2.57266
-6635		-118		-6105		2.57917
-6582		-45		-5868		2.58553
-6611		-71		-119		2.59184
-116		-112		-101		2.59811
-68		7498		-6018		2.60447
-6541		7524		-6102		2.61078
-2		7509		-90		2.61932
-99		7444		-105		2.62981
-99		-85		-92		2.63614
-93		-89		-73		2.64261
-6623		7238		-70		2.64913
-6634		-78		-102		2.65547
-6580		-56		-6135		2.6618
-6614		-115		-5864		2.66814
-6643		-77		-5863		2.67467
-6590		7262		-5763		2.68127
-60		-109		-5835		2.68743
-6625		7243		-111		2.69509
-48		7466		-6029		2.70116
-106		7497		-76		2.70755
-6616		-61		-5884		2.71682
-6592		-68		-5861		2.72309
-6610		7435		-122		2.72952
-115		-118		-117		2.73587
-6539		7539		-6023		2.74227
-102		7502		-6135		2.74866
-6650		7501		-5877		2.75496
-9		7482		-5860		2.76144
-6647		7493		-112		2.76788
-108		-51		-112		2.77438
-6607		-77		-5878		2.78529
-6611		-91		-5867		2.79165
-6621		7255		-6032		2.79828
-6531		7543		-6017		2.8046
-6531		7524		-6129		2.81091
-7		-123		-5878		2.81731
-6615		7451		-5878		2.82355
-6627		7472		-78		2.82998
-6645		-33		-101		2.83664
-117		7543		-6124		2.84296
-6644		7463		-5858		2.86527
-4		7485		-98		2.87149
-128		7429		-96		2.87785
-47		-82		-118		2.88423
-121		-32		-126		2.89071
-10		-55		-123		2.89733
-90		-23		-118		2.91881
-90		-97		-98		2.92531
-6614		-99		-100		2.93162
-6637		-64		-104		2.93815
-6633		7544		-91		2.94472
-6637		7532		-14		2.95143
-6612		-72		-5886		2.9577
-6632		-34		-5880		2.96409
-6642		7282		-6050		2.97057
-6540		7516		-6039		2.97697
-118		-103		-14		2.98325
-6529		7427		-5884		2.98968
