 X		Y		Z		Time[us]
-6573		-121		-109		-5.02011e-44
-6555		7457		-6107		0.00628298
-58		7291		-44		0.0241669
-64		-60		-41		0.0302419
-6611		7470		-90		0.0365549
-11		7524		-83		0.0451699
-6574		7531		-84		0.0519959
-31		-55		-66		0.0584509
-49		-57		-73		0.0649578
-47		-99		-112		0.0714428
-43		-99		-88		0.0855278
-6585		-100		-5818		0.0918978
-6604		-125		-5765		0.10987
-28		7497		-124		0.116356
-95		-105		-103		0.122887
-109		7501		-6110		0.129374
-6646		7537		-5848		0.135705
-6608		7451		-5832		0.142065
-6629		7468		-79		0.148712
-45		-74		-76		0.155211
-89		-62		-76		0.161323
-66		7249		-76		0.167555
-6610		7541		-92		0.173993
-6590		7439		-6110		0.180354
-6581		7547		-5829		0.18677
-6572		-95		-5838		0.193262
-6589		-125		-112		0.199694
-6627		7249		-124		0.206151
-91		7182		-105		0.212736
-98		7499		-100		0.219488
-66		7497		-6126		0.226118
-6590		7505		-5844		0.232228
-6642		7483		-50		0.238459
-86		-33		-70		0.244765
-75		-30		-100		0.251153
-63		-78		-94		0.257606
-6616		7260		-91		0.264077
-6597		-98		-84		0.270536
-6580		7424		-6075		0.276824
-6586		7521		-5860		0.283267
-6588		7276		-5860		0.289676
-6612		-43		-5761		0.29619
-56		7507		-90		0.302365
-61		7500		-6116		0.308784
-22		-9		-5858		0.315137
-4		7524		-5845		0.321517
-6628		7481		-94		0.327836
-78		-95		-71		0.334257
-50		-43		-95		0.340556
-63		-89		-107		0.34698
-6610		7492		-86		0.353472
-6603		7535		-87		0.359988
-6586		-122		-6105		0.366171
-81		7508		-6113		0.372573
-6652		7519		-5881		0.383977
-6644		-124		-5874		0.390321
-6637		7451		-98		0.396711
-123		7424		-77		0.40301
-86		-40		-89		0.409378
-61		7261		-88		0.415719
-6560		7496		-87		0.422011
-6605		7450		-50		0.428429
-6592		7462		-6114		0.435221
-6612		7463		-69		0.449193
-6627		-68		-90		0.465226
-75		-103		-87		0.47164
-80		7265		-100		0.47784
-6610		-108		-60		0.48424
-6581		7515		-5834		0.49073
-6622		7243		-71		0.500041
-56		-76		-69		0.506258
-75		-26		-89		0.512623
-101		-101		-82		0.519077
-6618		7514		-88		0.525426
-6614		7545		-6104		0.531754
-6610		-40		-5863		0.538046
-6619		-40		-5846		0.544517
-6590		-53		-5865		0.551031
-6557		7196		-107		0.557691
-77		7469		-6032		0.564028
-77		7476		-6138		0.570173
-6651		7474		-5873		0.576546
-6629		7437		-5854		0.582926
