 X		Y		Z		Time[us]
-127		7265		-5788		-4.42808e-44
-6550		7264		-5804		0.00637297
-6544		7273		-65		0.0127229
-24		7458		-62		0.0189949
-6534		7425		-5876		0.0253209
-6542		7450		-6074		0.0351198
-6542		7469		-6074		0.0413948
-6540		7495		-6053		0.0554058
-6540		7266		-5794		0.0618307
-120		7242		-5810		0.0682697
-40		7425		-50		0.0747307
-117		7240		-5791		0.0806366
-85		-55		-26		0.0956206
-6381		-52		-17		0.10177
-9		7178		-8		0.108187
-8		7230		-20		0.133929
-6394		7242		-7		0.140351
-6536		7176		-21		0.146494
-6568		7493		-5876		0.152905
-6552		-128		-6068		0.159281
-18		-1		-6044		0.165672
-6574		-26		-5800		0.177003
-6571		-37		-5812		0.183324
-6598		-113		-56		0.189712
-17		-109		-34		0.196057
-44		7271		-18		0.202337
-6565		7237		-27		0.208787
-6551		7471		-6069		0.215209
-6552		-121		-6065		0.221556
-6532		7267		-5799		0.227971
-6532		7263		-60		0.234243
-117		7510		-5792		0.242083
-125		-2		-8		0.248455
-6539		7449		-20		0.257055
-6546		7427		-6055		0.263428
-6539		7524		-5803		0.269995
-6538		7267		-5816		0.276398
-6537		7271		-48		0.282673
-26		-42		-62		0.289056
-20		-11		-43		0.29546
-10		-37		-6049		0.301929
-6576		-18		-5800		0.308283
-6600		7436		-26		0.314842
-6554		7425		-16		0.321205
-6537		7529		-6052		0.346301
-124		7261		-5812		0.352683
-120		7272		-59		0.359198
-6537		7257		-40		0.365502
-29		7427		-46		0.372212
-6558		7471		-38		0.381936
-6549		7460		-5799		0.388258
-6554		7544		-5808		0.394547
-6554		7283		-5810		0.400869
-125		-10		-51		0.407202
-9		7440		-59		0.413641
-6		7435		-6072		0.419832
-6574		7441		-5797		0.426267
-6587		7433		-5808		0.432748
-5		7267		-20		0.43946
-26		7201		-15		0.465082
-6563		7475		-26		0.471594
-124		7238		-6057		0.477953
-118		7531		-5813		0.48444
-6531		7260		-22		0.490749
-6547		7456		-6		0.51302
-6546		7451		-6054		0.519526
-6532		-126		-5797		0.525943
-6530		7280		-5812		0.532285
-6555		7190		-50		0.538717
-31		7219		-62		0.545223
-39		-4		-74		0.552085
-25		-36		-6054		0.558391
-35		-25		-5806		0.564909
-6566		-10		-5786		0.571303
-6573		-18		-25		0.577654
-14		7289		-41		0.583994
-39		-115		-30		0.59038
-22		7208		-47		0.596874
-6540		7485		-33		0.603313
-6539		7432		-5786		0.609682
-6547		7522		-5795		0.616161
-124		7268		-60		0.622299
-123		7170		-62		0.628397
-30		-2		-65		0.634892
-28		-26		-6045		0.641366
-6559		-19		-5782		0.647761
-6584		-21		-5792		0.65423
-6551		7258		-17		0.660619
-23		7283		-5		0.666927
-6389		7249		-33		0.673425
-14		7256		-30		0.680248
-127		7437		-3		0.693193
-6534		7437		-6053		0.699524
-6531		7498		-5808		0.70604
-6547		7281		-5791		0.71235
-6547		-9		-52		0.718724
-36		-29		-34		0.725134
-16		7436		-6036		0.731426
-17		-32		-6059		0.737888
-6563		-28		-5792		0.744585
-122		7453		-21		0.751121
-6556		7538		-6060		0.775573
-118		7275		-5794		0.78199
-128		7264		-59		0.788205
-23		7226		-73		0.794601
-26		-44		-25		0.801175
-6555		7470		-6047		0.807613
-6532		7513		-5820		0.816899
-6542		7289		-5792		0.823184
-128		7175		-59		0.82956
-16		7437		-53		0.835949
-58		7477		-6080		0.842298
-6613		7447		-5843		0.848497
-6588		7447		-5823		0.854948
-6586		-81		-53		0.861376
-46		7276		-33		0.867839
-6569		7198		-44		0.894134
-6557		7470		-19		0.90066
-6572		7458		-6077		0.907034
-6537		7514		-5803		0.913537
-6542		7290		-44		0.919915
-24		-125		-45		0.943188
-6579		7215		-39		0.949572
-6552		7457		-53		0.955884
-6557		7524		-6079		0.96224
-6580		-98		-5851		0.968761
-6603		7444		-5808		0.975368
-6601		-87		-48		0.985839
-56		-102		-75		0.992116
-34		7287		-30		0.998621
-6563		7181		-22		1.00496
-6534		-4		-13		1.01141
-6541		7530		-5803		1.01761
-6541		7253		-5807		1.02399
-6561		7259		-5805		1.03056
-6547		7258		-54		1.03732
-33		7452		-48		1.04379
-34		7430		-6060		1.04988
-6549		-26		-5812		1.05626
-6567		-16		-5798		1.06254
-6547		-54		-26		1.06889
-1		-119		-14		1.07554
-6646		7264		-33		1.0819
-5		-109		-19		1.08842
-6534		7233		-5		1.09485
-6536		7430		-13		1.10139
-6533		7261		-5806		1.1078
-125		7231		-40		1.1343
-6642		-29		-33		1.14065
-8		7424		-52		1.14697
-39		7431		-6065		1.15361
-6546		7469		-6069		1.15988
-6536		7504		-5818		1.18359
-6538		-116		-5824		1.19019
-6549		7278		-64		1.19649
-17		-23		-50		1.20292
-1		7478		-6074		1.20962
-6564		7538		-6058		1.23224
-6536		-123		-5820		1.23876
-6533		7268		-61		1.24504
-44		7191		-72		1.2515
-13		-15		-51		1.25795
-28		-4		-6060		1.26475
-6570		-43		-5804		1.27091
-6565		-15		-37		1.27707
-22		7258		-50		1.28338
-17		7277		-37		1.28971
-29		7273		-13		1.29615
-6561		7516		-34		1.30253
-6563		7448		-35		1.30883
-6549		7523		-6065		1.31536
-6541		-123		-5827		1.32184
-19		7173		-60		1.32833
-11		-4		-55		1.35485
-6393		-38		-6043		1.36121
-6282		-23		-5811		1.36758
-6577		-55		-17		1.37397
-116		7453		-4		1.38998
-6538		7461		-6052		1.40584
-6541		7520		-5817		1.41213
-6537		7282		-5806		1.41871
-6550		-1		-48		1.42518
-22		-17		-54		1.45188
-1		-60		-6037		1.45831
-6570		-24		-5783		1.46466
-6560		-18		-5802		1.47113
-125		7291		-5797		1.48079
-6529		-3		-46		1.48724
-17		-6		-66		1.49369
-26		7444		-6065		1.50003
-21		-1		-5796		1.50636
-6573		-7		-5814		1.51278
-6566		-18		-5888		1.51905
-6565		-21		-27		1.52566
-6538		7258		-6045		1.53257
-6530		7280		-5793		1.54351
-6534		7243		-35		1.54986
-112		-34		-52		1.55613
-7		-33		-51		1.56253
-6389		-18		-5784		1.56884
-6550		-4		-5797		1.57516
-6576		-8		-47		1.58158
-6578		7250		-26		1.58808
-6		7254		-38		1.5944
-6564		7451		-6086		1.62013
-6536		-117		-5803		1.62653
-6541		7284		-5806		1.63279
-118		-18		-49		1.63939
-33		-30		-49		1.64567
-6546		7472		-31		1.66939
-6544		7464		-6081		1.67574
-121		7218		-5798		1.68214
-6542		7259		-5803		1.6885
-110		-49		-30		1.69489
-1		7427		-65		1.7013
-12		-4		-6038		1.70774
-126		7527		-5796		1.71407
-128		7238		-5801		1.72305
-6529		-23		-56		1.72942
-23		-3		-51		1.73585
-3		-10		-6053		1.74236
-10		-42		-5790		1.7487
-6585		-20		-5794		1.7551
-6563		-128		-11		1.76144
-24		7281		-41		1.76775
-17		-114		-13		1.77406
-15		7215		-15		1.78047
-6585		-107		-18		1.78914
-5		-110		-30		1.79531
-25		7268		-32		1.8016
-6544		7237		-9		1.80805
-6554		7472		-23		1.8144
-6548		7526		-6076		1.82086
-6551		7269		-5819		1.82722
-6558		7281		-64		1.83344
-18		7184		-53		1.83983
-16		-1		-6040		1.84621
-44		-6		-85		1.85251
-53		-13		-79		1.87407
-19		-24		-6058		1.88055
-6580		7452		-5802		1.88689
-6555		7438		-5805		1.89327
-6542		7247		-9		1.89972
-6		7267		-23		1.90618
-20		-32		-6040		1.92886
-6388		-39		-5770		1.93545
-6587		-22		-5795		1.94197
-6563		-24		-32		1.94819
-13		7259		-16		1.9547
-6544		7518		-6059		1.96127
-109		7264		-5788		1.97261
-117		7269		-5805		1.97909
-119		-37		-46		1.98554
-23		-14		-60		1.99203
-11		-1		-6067		1.99837
-6566		-18		-5781		2.00463
-6557		-27		-5782		2.01102
-6550		-9		-26		2.01749
-6530		7178		-59		2.02397
-20		-2		-56		2.0334
-6392		-4		-6044		2.03967
-6568		7436		-5814		2.04612
-6578		7443		-5810		2.05265
-6538		7271		-30		2.05918
-26		7243		-38		2.06538
-27		7291		-35		2.07179
-10		7176		-20		2.07825
-6278		7177		-50		2.08472
-122		7170		-53		2.10977
-27		-23		-45		2.1166
-35		7174		-6064		2.1229
-6577		-24		-5786		2.12918
-6569		-16		-5780		2.13556
-6559		-24		-23		2.14226
-6538		7530		-5820		2.14864
-119		7278		-5794		2.17325
-6535		7186		-63		2.17963
-32		7426		-30		2.18597
-32		-9		-61		2.19249
-6381		-20		-5888		2.1989
-118		-11		-5874		2.22314
-6532		7462		-6044		2.2295
-6543		7519		-5812		2.23598
-6548		7262		-5815		2.24249
-6554		7255		-15		2.24886
-12		7253		-20		2.27312
-3		7255		-2		2.27942
-115		-23		-15		2.28577
-6547		7467		-43		2.29229
-32		-17		-6085		2.29908
-6596		-35		-5817		2.32303
-6566		7463		-48		2.32939
-6575		-127		-45		2.33573
-21		7291		-39		2.34222
-39		7457		-88		2.34878
-62		7469		-6073		2.37244
-52		7438		-5837		2.37883
-6596		-10		-5817		2.3852
-6581		7451		-5816		2.39165
-6558		-128		-5815		2.39834
-6554		7200		-66		2.42196
-43		7458		-60		2.42836
-27		-13		-6067		2.43466
-37		-12		-6064		2.44133
-6584		7283		-5822		2.44801
-6555		7291		-61		2.47056
-66		7216		-72		2.47708
-53		7450		-71		2.48332
-31		7427		-6079		2.4898
-6604		7425		-5827		2.49622
-6558		7471		-10		2.50284
-6565		7435		-6077		2.51369
-6536		-126		-5830		2.51992
-6530		7290		-59		2.52635
-6543		7288		-87		2.53298
-59		7183		-87		2.53936
-13		7431		-75		2.54568
-43		-16		-6067		2.55214
-6597		-3		-5819		2.55883
