 X		Y		Z		Time[us]
-6582		7293		-5858		-3.85881e-44
-6602		-85		-85		0.00614926
-6606		7231		-111		0.0126094
-85		7482		-120		0.0188447
-6582		7233		-53		0.0250939
-6593		7516		-47		0.0355419
-6561		7491		-6088		0.0417901
-6562		-112		-5832		0.0554933
-6552		7467		-32		0.0614346
-56		-107		-46		0.0698782
-6584		-118		-5848		0.0780119
-6573		-100		-87		0.0965856
-71		7452		-121		0.102483
-87		7500		-94		0.10866
-50		7431		-5828		0.122233
-6606		7440		-5826		0.128227
-6602		-118		-57		0.134513
-44		-109		-78		0.1406
-49		7246		-39		0.154318
-6564		7471		-41		0.160243
-6578		-126		-6088		0.166603
-6580		7292		-88		0.172821
-6575		7204		-67		0.185816
-6561		7450		-36		0.202771
-6563		7477		-6064		0.215266
-6548		-125		-5817		0.221681
-6534		-119		-5818		0.228011
-6570		-98		-5837		0.234667
-6573		7290		-76		0.241423
-45		7210		-82		0.247797
-64		7491		-121		0.254248
-69		7480		-5833		0.260632
-6593		7427		-5839		0.26693
-6608		7477		-63		0.273372
-6616		-107		-57		0.279887
-38		-91		-65		0.286262
-45		-121		-51		0.292587
-45		7251		-55		0.299108
-6591		7255		-45		0.306037
-6581		7465		-6075		0.312242
-6579		-107		-5839		0.318488
-6539		7294		-65		0.324815
-6572		7190		-82		0.331112
-68		7440		-84		0.337488
-61		7448		-6091		0.344048
-62		7469		-5847		0.35047
-6604		7466		-5828		0.35693
-6590		-15		-5822		0.363438
-6596		-102		-50		0.369915
-46		-91		-60		0.37634
-76		-111		-53		0.382654
-6568		7223		-53		0.388957
-6570		7501		-55		0.395355
-6605		-74		-6079		0.401725
-6575		-60		-5858		0.408179
-6578		-101		-109		0.414695
-6597		7219		-108		0.421056
-80		7482		-87		0.427337
-54		7490		-6114		0.43389
-6601		7456		-5831		0.440237
-6611		7429		-42		0.446357
-74		-79		-67		0.452629
-44		-118		-69		0.458948
-57		7220		-37		0.465324
-6583		7519		-66		0.47174
-6601		7506		-6115		0.478099
-6553		7528		-5811		0.484631
-6546		7268		-5824		0.49102
-127		7282		-64		0.497512
-6578		7191		-79		0.503948
-37		7429		-49		0.510412
-62		7460		-6104		0.516569
-6623		7447		-5859		0.523095
-6631		7484		-77		0.529416
-6645		-95		-80		0.53581
-68		7294		-83		0.542383
-92		-122		-54		0.548736
-6580		7509		-77		0.555029
-6584		7518		-59		0.561443
-6589		7528		-6089		0.567912
-6598		-88		-5847		0.574374
-6586		-93		-114		0.580523
-80		7214		-84		0.586896
-65		7481		-95		0.593432
-90		7452		-6108		0.599713
-82		7461		-5866		0.606325
-6651		7500		-5864		0.612845
-6643		7476		-101		0.619227
-6622		7550		-82		0.625811
-58		-99		-84		0.632265
-66		-91		-55		0.638874
-6613		7241		-72		0.645131
-53		7276		-71		0.653065
-6575		-97		-5834		0.659464
-6570		7281		-69		0.684217
-47		7441		-104		0.690687
-56		7472		-84		0.69693
-75		7473		-6092		0.703492
-6595		7459		-5835		0.710069
-6563		-112		-5840		0.716386
-6550		7293		-102		0.725833
-74		7217		-90		0.732172
-43		7475		-85		0.738603
-96		7491		-6107		0.744958
-6637		7468		-5824		0.751409
-6610		7462		-68		0.757702
-6627		-81		-52		0.7641
-48		-83		-69		0.770542
-57		-95		-65		0.777161
-6600		7469		-55		0.783237
-6580		7469		-6099		0.789554
-6559		7550		-6083		0.795951
-6584		-122		-5829		0.802693
-6587		-115		-5860		0.809123
-6582		-84		-106		0.815805
-78		7441		-106		0.822038
-82		7484		-92		0.828337
-77		7469		-6111		0.834915
-82		7436		-5844		0.841656
-6594		-85		-5870		0.850779
-6602		7232		-105		0.857017
-85		7238		-94		0.863472
-60		7470		-96		0.869925
-87		7503		-6117		0.876338
-6629		7473		-5857		0.882974
-6635		7495		-100		0.889234
-6631		-95		-82		0.895529
-64		-116		-58		0.902002
-85		-64		-6083		0.908437
-6632		7474		-5839		0.931367
-6609		7449		-5831		0.937854
-6608		7453		-68		0.944531
-6624		-103		-70		0.950798
-47		-101		-67		0.957321
-35		-118		-83		0.964107
-77		7241		-75		0.970499
-6614		7532		-70		0.976642
-6582		-77		-5858		0.982906
-6580		-128		-5851		0.989337
-6566		-113		-76		0.995822
-6609		7226		-105		1.00212
-63		7496		-95		1.0085
-58		7472		-6093		1.01479
-6594		7469		-5858		1.02114
-6650		7482		-5839		1.02789
-6636		-127		-63		1.03435
-63		-82		-78		1.04049
-78		-84		-66		1.04672
-6571		7251		-71		1.05309
-6599		7532		-70		1.05949
-6603		-63		-5854		1.06581
-6583		-119		-5860		1.07227
-6558		-88		-107		1.07844
-63		7176		-115		1.08497
-74		7458		-106		1.09144
-6617		7449		-77		1.09778
-6586		-120		-66		1.12391
-45		-75		-62		1.13025
-49		-92		-72		1.13665
-6588		7247		-80		1.1431
-53		7242		-106		1.14956
-47		7456		-6071		1.17441
-75		7470		-6098		1.18072
-6636		7492		-5827		1.18717
-6607		7468		-57		1.19364
-62		-95		-56		1.19999
-67		-112		-83		1.20617
-62		-93		-74		1.21273
-6585		7227		-76		1.21918
-6599		7529		-85		1.22557
-6603		-65		-5832		1.23196
-6585		7287		-5849		1.23821
-6582		-103		-79		1.24468
-6582		7238		-84		1.25118
-51		7465		-117		1.25771
-53		-11		-5867		1.26391
-6636		7470		-5850		1.27001
-6642		7480		-67		1.27645
-61		-122		-52		1.28294
-56		-114		-77		1.28942
-55		7247		-63		1.29574
-6587		7222		-51		1.30206
-6589		7495		-58		1.30876
-6572		7501		-6091		1.31528
-6626		7476		-76		1.33885
-53		-112		-90		1.34526
-71		-102		-87		1.35157
-75		-73		-75		1.3579
-70		7243		-70		1.36461
-6577		-85		-115		1.37118
-37		7490		-96		1.38256
-85		7447		-6090		1.38883
-45		-5		-5814		1.39518
-6607		-8		-5803		1.40166
-6597		7448		-45		1.40795
