 X		Y		Z		Time[us]
-6562		7537		-5858		-4.27044e-44
-6595		-111		-5847		0.00609815
-6567		7222		-94		0.0124173
-36		7472		-92		0.0186935
-6572		7495		-6108		0.0252076
-6585		-120		-6084		0.0342298
-6635		7483		-5847		0.0450761
-6613		7496		-5853		0.0514653
-6618		7465		-85		0.0581584
-6624		-102		-84		0.0649266
-89		7480		-111		0.0714518
-102		7484		-5852		0.0872041
-6633		7504		-5858		0.0935063
-6605		7507		-6122		0.103981
-6618		-85		-5847		0.110397
-6593		-74		-5847		0.117054
-6561		-104		-87		0.123462
-65		7188		-85		0.129812
-52		7452		-77		0.136283
-46		7436		-6075		0.142839
-6581		7449		-5814		0.149275
-6607		7431		-5848		0.15574
-6604		-9		-5818		0.162478
-6614		7460		-45		0.16928
-53		7275		-60		0.175631
-54		-118		-47		0.181749
-6565		7245		-50		0.187969
-6553		7498		-45		0.194331
-6595		-112		-6073		0.200711
-6572		-116		-5810		0.207246
-6555		7262		-5814		0.213738
-6543		7189		-70		0.220173
-34		7437		-88		0.226629
-38		-18		-6076		0.23289
-50		7447		-5810		0.239403
-6598		7431		-5821		0.245818
-6614		-84		-45		0.252101
-58		-61		-72		0.258304
-81		-52		-65		0.264769
-6587		7233		-71		0.271169
-6585		7531		-67		0.27758
-6588		7508		-6110		0.28402
-6608		-103		-5856		0.290497
-6589		-84		-5861		0.296832
-6598		7229		-107		0.30331
-6610		7237		-112		0.309934
-77		7488		-97		0.316542
-71		7459		-6098		0.32264
-6625		7474		-5866		0.329089
-6628		7470		-66		0.335416
-6560		7275		-59		0.341726
-38		-121		-51		0.348224
-28		-113		-32		0.354736
-23		7194		-29		0.361209
-6542		7464		-38		0.367646
-6565		7524		-41		0.374267
-6564		7256		-5812		0.380682
-6564		-104		-57		0.386818
-6533		-26		-40		0.393149
-17		-53		-58		0.399612
-28		-8		-70		0.406097
-3		-21		-6046		0.412575
-6586		-4		-5825		0.419146
-6577		7442		-5805		0.425576
-6579		-10		-38		0.432128
-6587		7538		-38		0.438729
-18		-116		-39		0.445062
-6539		7195		-30		0.451162
-6562		7495		-25		0.457556
-6573		7492		-6096		0.463991
-127		7530		-5824		0.470448
-6562		-127		-5819		0.476825
-6552		7202		-86		0.483161
-25		-46		-51		0.489408
-32		-4		-46		0.49601
-46		7427		-26		0.502775
-13		7295		-25		0.513964
-6571		7210		-32		0.520261
-6544		7439		-34		0.526677
-6555		7521		-6061		0.533068
-122		7282		-5784		0.53942
-6531		7245		-57		0.545855
-6537		-23		-75		0.552045
-40		7428		-61		0.558663
-27		7427		-55		0.565393
-6576		-87		-86		0.573115
-33		7429		-73		0.579788
-56		7450		-6093		0.585877
-6581		7437		-5832		0.592188
-6592		-1		-42		0.598511
-6604		-98		-45		0.604933
-43		-115		-65		0.611282
-28		7293		-51		0.617871
-37		7203		-43		0.624386
-6551		7210		-46		0.6309
-6577		7517		-49		0.637474
-52		7452		-6069		0.652778
-6579		7440		-5815		0.668546
-6583		7465		-47		0.674801
-6607		-119		-64		0.681128
-6597		-122		-57		0.687767
-6623		7473		-5862		0.69434
-6625		-76		-62		0.715883
-62		-104		-70		0.722521
-58		-94		-66		0.728966
-51		7290		-35		0.735259
-6589		7281		-69		0.741803
-6578		7512		-63		0.74858
-6597		7497		-6094		0.754907
-6555		-107		-5846		0.761132
-6571		-102		-92		0.767567
-6555		-2		-82		0.773928
-60		7444		-91		0.780376
-69		7460		-6095		0.786715
-49		7453		-5844		0.793172
-6617		7468		-5823		0.799692
-6604		7450		-5843		0.806467
-6640		7474		-82		0.81309
-63		-77		-79		0.819341
-65		-111		-50		0.825499
-6584		7510		-33		0.831812
-6564		7512		-6099		0.838072
-6580		-122		-5836		0.844495
-6573		7295		-5834		0.85088
-6561		7208		-73		0.857281
-32		7184		-66		0.863661
