 X		Y		Z		Time[us]
-6400		7202		-8		-4.56469e-44
-6541		7432		-11		0.00641925
-6542		7509		-6073		0.0127545
-117		7245		-5804		0.0191377
-6384		7270		-6		0.025426
-6534		-16		-5811		0.0346893
-6555		-35		-19		0.0436337
-6547		7248		-9		0.0499709
-6644		7259		-5888		0.0567062
-6644		7274		-11		0.0632174
-6637		-40		-125		0.0700067
-6549		7227		-24		0.0848962
-6652		7261		-2		0.0911305
-6400		7241		-5772		0.0976007
-112		-25		-31		0.122103
-3		-18		-50		0.128603
-27		-24		-6063		0.135044
-11		-46		-6033		0.141476
-6561		-60		-5769		0.148019
-6581		-52		-11		0.154681
-10		7283		-17		0.160869
-6398		7263		-7		0.167105
-1		7197		-6144		0.173756
-105		7176		-5884		0.180087
-82		7435		-5841		0.18651
-94		-31		-5769		0.193026
-109		7248		-5780		0.19944
-109		7221		-19		0.205755
-120		-28		-34		0.212113
-6645		-19		-49		0.218478
-6383		-60		-6028		0.225118
-6289		-49		-5768		0.231337
-6550		-38		-11		0.237531
-28		7280		-20		0.243798
-6397		7278		-6		0.250173
-6396		7181		-2		0.256522
-126		-6		-6		0.262951
-6530		-31		-5		0.269468
-109		7475		-127		0.27607
-112		7245		-5797		0.282338
-120		7230		-30		0.288748
-117		-16		-62		0.295211
-10		-38		-43		0.301412
-8		-50		-6046		0.307757
-6299		-66		-5800		0.314224
-6570		-26		-25		0.320653
-6558		7290		-21		0.327079
-6629		7228		-5886		0.333572
-6385		7250		-11		0.340004
-6537		7221		-33		0.346316
-6537		7449		-14		0.352668
-6543		7473		-6050		0.359327
-124		7278		-5809		0.365654
-128		7276		-46		0.371757
-6652		-17		-34		0.378187
-22		7431		-65		0.384559
-15		-33		-6073		0.39099
-6560		-33		-5796		0.397254
-6583		7451		-50		0.403718
-6592		7284		-36		0.410085
-19		7278		-31		0.416519
-15		7290		-19		0.423144
-6531		7496		-16		0.429369
-6543		7460		-6074		0.435502
-6545		7543		-5813		0.441894
-119		-122		-5793		0.448403
-6533		7257		-59		0.454733
-41		7181		-83		0.461307
-30		-24		-48		0.467558
-28		7168		-6050		0.473872
-6575		7428		-5808		0.480386
-6581		7429		-51		0.486924
-6538		7295		-5822		0.510832
-123		7292		-51		0.517155
-24		-31		-53		0.52346
-22		7427		-61		0.529768
-31		7429		-6074		0.536285
-6576		7445		-6052		0.542849
-6536		7265		-5809		0.552664
-6530		7265		-5818		0.558935
-112		7284		-54		0.565633
-19		-2		-54		0.571992
-35		-11		-77		0.578297
-31		-6		-5816		0.584821
-6590		7440		-5844		0.591064
-6592		-20		-42		0.597561
-6574		7442		-70		0.604302
-58		-4		-5805		0.612508
-6582		7432		-5833		0.618743
-6603		7440		-43		0.625374
-6598		7277		-39		0.631744
-49		-111		-51		0.638045
-52		7243		-46		0.644453
-6570		7466		-49		0.650767
-6533		-14		-6064		0.657011
