 X		Y		Z		Time[us]
-48		-99		56		1.59202e-309
-95		-35		37		0.00631085
94		106		48		0.0121167
-45		68		39		0.0164096
-15		-127		31		0.0206875
-88		-91		37		0.0248894
-79		-106		39		0.0293183
-121		-46		50		0.044767
-98		-115		21		0.0478289
-69		98		28		0.0508728
275		-114		18		0.0542977
-23		108		41		0.0577227
-70		-91		73		0.0611566
-30		-118		23		0.0646325
-29		121		38		0.0687704
-22		-84		27		0.0727383
-41		87		73		0.0879
-6		77		71		0.0911859
-71		89		31		0.0942428
256		99		31		0.0976767
-53		-128		26		0.101082
-74		107		28		0.104576
-122		-81		60		0.118803
1		126		65		0.128411
297		-124		71		0.131664
-78		-65		46		0.134915
-41		-75		53		0.148703
-67		-45		39		0.15208
-114		-57		41		0.155257
-75		111		54		0.158565
-81		81		55		0.161945
-12		108		50		0.165306
23		-118		45		0.168779
91		113		47		0.172026
-75		125		17		0.179212
-7		-72		66		0.182441
-53		-77		40		0.185705
-125		-41		43		0.189103
127		-99		23		0.19238
-75		99		23		0.195652
-10		91		58		0.199016
-43		111		55		0.202266
-63		-105		59		0.205515
-76		-93		57		0.209001
-63		-112		83		0.212123
-56		103		36		0.21547
-26		-104		60		0.218666
262		-96		50		0.221975
-63		-35		26		0.225237
-109		-108		33		0.228879
-97		75		59		0.232189
-5		79		42		0.235534
-9		90		54		0.238865
-64		-84		59		0.242037
-82		-88		65		0.24519
-44		103		41		0.248373
-104		113		36		0.251485
264		-106		20		0.254694
-7		-55		50		0.25798
-101		-21		67		0.261187
110		-38		65		0.264449
-115		-67		36		0.267734
-35		120		52		0.270954
261		113		11		0.274369
-25		-62		36		0.27772
-40		-77		3		0.280926
-93		-120		26		0.284127
-40		-121		35		0.287296
-26		122		54		0.290474
-7		-67		28		0.293767
-87		-57		22		0.297112
-122		-22		23		0.300424
-98		96		42		0.303769
-20		33		16		0.307059
266		76		45		0.310249
-42		120		33		0.313613
-73		-116		64		0.316877
-104		126		88		0.320022
-102		120		52		0.323193
-46		103		42		0.326516
-37		-95		63		0.331075
-46		-57		11		0.334314
-100		-60		37		0.337618
-113		107		29		0.358403
-72		123		26		0.361664
-27		-122		51		0.364926
-50		116		32		0.368144
114		-118		47		0.371422
111		-88		56		0.374631
-81		88		39		0.378021
-34		36		36		0.381517
264		42		20		0.384987
-43		110		29		0.388206
-97		-102		46		0.39135
-104		105		40		0.394574
-60		115		40		0.397717
-13		120		61		0.400836
-21		-110		53		0.404217
-49		-68		48		0.407536
-76		87		32		0.410784
-26		53		16		0.418596
9		21		37		0.421873
-81		-106		48		0.425209
-47		-91		49		0.428624
-81		100		32		0.431907
-76		101		37		0.435126
-51		121		32		0.438515
-11		117		58		0.441698
-81		-99		39		0.444927
119		-72		60		0.448139
-120		-115		33		0.451343
-61		62		27		0.45455
-59		61		45		0.457863
-27		41		12		0.461199
-88		87		19		0.464509
-124		113		38		0.467966
-119		124		68		0.471084
-63		65		42		0.474288
-54		47		43		0.477536
-67		77		66		0.480877
-53		101		43		0.486294
-48		72		42		0.489445
-85		70		43		0.492617
-57		38		39		0.495948
-17		35		28		0.499181
-53		60		33		0.502419
-71		44		22		0.505753
-85		66		38		0.508901
-56		72		50		0.512152
-18		69		31		0.515531
-53		122		43		0.518865
-95		102		51		0.522054
-96		78		48		0.52537
-119		84		38		0.528652
95		126		21		0.5319
-64		85		8		0.535191
-76		-5		37		0.538573
-72		29		36		0.541912
-113		64		7		0.545354
-118		21		63		0.548472
-125		11		58		0.551643
-20		51		88		0.55487
-48		36		57		0.558098
-83		-127		69		0.565551
126		46		65		0.568738
-101		72		49		0.572032
-112		-62		40		0.575346
-100		-14		56		0.578603
-63		52		49		0.581865
-103		36		53		0.58549
115		45		56		0.588834
126		2		27		0.592139
-70		52		45		0.595452
-96		58		49		0.598702
-102		94		19		0.601896
116		105		37		0.605173
91		111		12		0.608488
-90		18		22		0.611806
-63		12		25		0.615163
-82		37		28		0.618451
-128		74		15		0.622103
-89		86		33		0.625591
-103		45		31		0.628782
-70		59		46		0.631994
-20		3		47		0.635318
-35		34		28		0.638546
93		42		45		0.64515
-99		-33		64		0.648557
-117		-89		102		0.651804
-69		-67		59		0.655134
-65		-48		42		0.658562
-112		14		61		0.661919
-103		35		79		0.665149
-80		21		28		0.668389
-22		47		43		0.671697
-33		86		54		0.675084
-82		-118		28		0.678278
-107		-113		44		0.681755
-92		89		54		0.685036
-86		81		61		0.688413
-52		17		35		0.69165
-46		14		11		0.694976
-84		86		68		0.698266
104		57		53		0.701509
-109		43		26		0.704945
-102		31		44		0.708299
-78		30		35		0.711581
-72		63		27		0.714889
109		75		53		0.718117
37		82		-243		0.721385
-120		-7		14		0.724801
-57		-51		-16		0.72827
-4		-52		46		0.731543
-66		19		55		0.735129
112		90		78		0.738318
-95		56		41		0.741499
-51		90		70		0.746054
-36		104		40		0.749289
-88		-117		41		0.753781
120		6		7		0.761087
-51		-84		15		0.764404
-34		-7		46		0.767974
-42		62		46		0.771289
-82		78		49		0.774617
-112		67		64		0.7778
-83		97		34		0.78111
-7		99		32		0.784536
-34		-123		35		0.787803
124		-103		40		0.791076
86		73		-3		0.79464
110		-58		45		0.797829
-127		-102		49		0.801075
-73		-46		36		0.80445
-3		2		60		0.808001
-78		27		42		0.815778
-45		-126		64		0.819071
-58		-124		33		0.822306
120		-124		30		0.826995
124		111		14		0.830236
-63		20		49		0.83498
-49		44		42		0.838578
-26		46		60		0.84307
-35		76		44		0.846534
-62		72		57		0.849731
-26		121		40		0.852824
-58		-58		44		0.857372
-119		126		12		0.860658
116		43		41		0.865066
103		-28		17		0.868314
-95		-40		17		0.87273
-34		-16		57		0.876098
-85		-32		40		0.879519
-49		21		50		0.883536
-38		124		46		0.886753
-76		-33		71		0.891385
121		-74		42		0.8946
-112		123		57		0.898808
-64		114		25		0.901991
-86		88		25		0.905135
-61		90		38		0.908265
-48		46		46		0.912406
-18		86		49		0.915789
258		99		52		0.919266
-22		-93		32		0.923294
-85		-101		29		0.926534
-127		100		35		0.930818
120		46		60		0.934027
115		-28		36		0.938612
-44		19		36		0.941745
-88		-8		39		0.946157
-104		16		59		0.949352
-32		113		44		0.953523
-52		-100		63		0.956872
-108		-12		68		0.960733
106		-37		13		0.963996
-113		113		3		0.968103
-94		-116		71		0.971345
-44		122		30		0.974579
-71		116		72		0.977767
-44		123		48		0.980976
-17		34		36		0.98565
257		99		40		0.988914
-75		-35		51		0.993172
127		-42		47		0.996646
116		119		43		1.00062
-80		66		26		1.0071
-67		102		40		1.0103
-58		78		62		1.01364
92		14		30		1.01705
-107		33		66		1.02041
-69		-86		43		1.02373
