 X		Y		Z		Time[us]
279		119		-126		1.59202e-309
-7		-118		-112		0.00611128
122		114		-105		0.0117845
-41		35		112		0.0169598
274		74		-120		0.020993
-18		-122		127		0.0250861
-122		121		-113		0.0292093
-30		-126		125		0.0351536
-29		119		-113		0.0384338
-40		114		-90		0.0416349
-123		77		-106		0.0498893
-101		49		126		0.0529034
-42		13		-108		0.0559566
-3		46		-128		0.0593297
-48		100		-113		0.0628279
-50		101		-90		0.066293
-39		123		-94		0.0697302
-5		-127		-81		0.0738594
16		-124		-91		0.0777896
-92		-75		-89		0.0851149
-108		109		-116		0.088266
-70		78		-103		0.0914842
284		55		-102		0.0948294
32		-122		-104		0.0982375
105		121		-127		0.104953
-73		-109		-83		0.108284
-42		-121		-92		0.114871
-54		117		-109		0.118282
124		124		-89		0.121509
99		106		-97		0.124958
-109		0		-83		0.128209
-44		80		-107		0.131575
-17		71		-113		0.13486
-97		120		-78		0.138258
-81		123		-104		0.141541
-42		115		-84		0.1447
-18		-82		-101		0.147921
1		-110		-126		0.151102
-29		-109		-87		0.154344
-119		-103		-117		0.157656
115		-115		-96		0.161031
125		78		-73		0.164917
-102		69		-97		0.168161
-27		126		-112		0.171626
-8		-127		-88		0.175013
-54		123		-118		0.184173
317		-65		-104		0.187422
-11		-84		-121		0.190817
-94		-33		-81		0.194101
118		-74		-106		0.197355
-99		59		-81		0.200596
-84		78		-92		0.204004
-18		77		-119		0.207337
-64		-104		-100		0.210505
-87		-116		-91		0.213905
114		-121		-84		0.217111
-57		-111		-89		0.220268
-31		-122		-86		0.223434
275		-71		-92		0.226601
-84		-73		-102		0.229846
-106		-93		-82		0.233098
-88		-111		-91		0.236558
-63		106		-81		0.240138
257		81		115		0.243344
-21		118		-73		0.246562
-87		-101		-79		0.249814
-98		-76		-86		0.253025
-56		-86		-112		0.256283
-28		-63		-89		0.263305
92		-79		-79		0.266692
68		-124		-92		0.269968
68		104		-83		0.273344
-121		78		-52		0.276674
-30		62		-66		0.2799
-47		-128		-79		0.283261
-66		-73		-111		0.286632
-85		-110		-49		0.289875
-62		-101		-57		0.293196
-24		-83		-42		0.296413
-47		-45		-63		0.299572
-74		-52		-17		0.302775
119		-63		-38		0.306053
59		120		-54		0.309434
-95		99		-78		0.31272
-58		74		-96		0.316212
258		-104		-92		0.319463
-53		-88		-57		0.322618
-88		-103		-57		0.325828
-59		-88		-40		0.329109
286		-64		-58		0.33244
-12		-62		-27		0.335742
103		-70		-39		0.343577
77		119		-19		0.346862
-84		99		-41		0.350181
-72		92		-32		0.353435
-19		107		-56		0.356859
-124		-118		-24		0.360029
70		-107		-30		0.36343
-83		125		-41		0.366797
-29		-110		-14		0.370117
-103		-96		263		0.373313
117		-50		-11		0.376593
111		-71		1		0.379744
69		-121		-38		0.382886
123		102		-10		0.386197
-69		92		-25		0.389437
-19		-106		-35		0.392837
-26		-101		-30		0.396213
-83		-96		-17		0.399488
-42		-75		-48		0.402623
-35		-57		-8		0.405854
-58		-80		-29		0.409106
-99		-92		-9		0.412331
-106		103		-30		0.415562
94		118		256		0.423615
-66		125		-30		0.426901
-64		-91		-28		0.430057
-106		-95		-29		0.433277
119		-90		-17		0.436505
-106		-103		291		0.439714
-85		-113		-30		0.443089
123		-107		-15		0.44643
88		-53		-41		0.449637
95		-71		-55		0.452931
106		92		-18		0.45613
-81		-122		-23		0.459343
-34		106		-38		0.462584
-7		-124		-13		0.465901
-25		-38		-36		0.469651
-77		-113		-34		0.472979
-53		-83		-8		0.476245
-29		-68		-50		0.479392
258		-45		-21		0.482571
-47		-18		-27		0.485823
-73		-81		-27		0.489028
121		126		-44		0.492346
127		-90		-39		0.511857
-118		-46		-37		0.51523
-29		-104		-38		0.518483
-107		-30		-31		0.521814
72		-52		-42		0.525055
39		-83		-48		0.528207
-102		120		-61		0.531567
-15		90		-34		0.534825
-10		-121		-37		0.538154
-35		-70		-42		0.541684
-76		-94		-22		0.545017
-29		-94		-37		0.548113
-2		-50		-50		0.551344
-11		-48		-25		0.554571
-57		-10		-19		0.5578
-125		-73		277		0.581673
-101		-62		-2		0.584966
-70		-37		283		0.588178
-62		-71		-3		0.591651
-118		-74		-13		0.595008
90		-70		-30		0.598341
45		-114		-28		0.601529
107		87		-16		0.604723
-33		110		-9		0.607963
-39		-124		-9		0.611306
-115		-65		-5		0.631567
122		-70		257		0.634857
42		-99		3		0.638104
82		44		-7		0.641494
-102		63		264		0.644717
-89		85		259		0.648022
-115		-77		-13		0.65146
71		-92		264		0.654802
109		-77		264		0.65836
-85		-47		265		0.661732
-83		-60		275		0.664978
94		-70		267		0.672386
71		-99		273		0.675722
-79		34		-12		0.678908
-51		111		261		0.682294
258		-87		270		0.685652
-32		-79		273		0.688832
-88		-88		280		0.692156
-91		-113		274		0.695411
-47		-66		-1		0.698699
15		-35		294		0.701915
115		-54		278		0.705141
14		-91		282		0.708323
45		91		-23		0.711767
74		34		-24		0.715204
-86		53		256		0.718564
-81		113		270		0.721843
-109		-69		277		0.725191
-92		-101		290		0.728472
-127		97		-6		0.750157
-53		54		-3		0.753538
-1		100		268		0.756908
-37		-94		278		0.760148
-72		-81		288		0.763515
-5		-103		279		0.766743
-29		-116		-17		0.770104
314		256		273		0.773555
298		-8		-2		0.7767
-115		-95		264		0.780004
83		-112		306		0.783369
75		60		257		0.786704
-81		-126		274		0.790065
-46		-79		272		0.811496
-99		-79		311		0.814863
107		-101		265		0.818134
-128		96		268		0.821385
-88		52		260		0.824592
-63		55		267		0.827873
-19		108		268		0.831169
-23		-125		-9		0.834736
-60		95		273		0.837968
-17		106		274		0.841392
-13		-58		276		0.844773
82		-121		279		0.851788
45		56		256		0.854987
87		60		-26		0.858259
-63		38		-24		0.861546
-88		71		295		0.864805
78		88		274		0.868066
83		126		281		0.871329
-81		-102		262		0.874665
-16		-57		-1		0.877961
-81		-80		261		0.881297
99		-126		286		0.884613
57		65		271		0.887832
90		37		274		0.891146
-100		53		-5		0.894451
-59		77		-15		0.897716
-43		45		271		0.901196
-43		66		282		0.904554
257		70		278		0.907782
314		-69		266		0.911158
-84		39		277		0.931129
-62		35		282		0.934521
-101		29		299		0.937762
110		85		274		0.941027
-85		-122		317		0.944209
-79		-96		281		0.947452
96		-122		298		0.950708
52		87		318		0.954064
65		87		301		0.957444
-113		58		298		0.960651
-62		24		287		0.963845
-88		76		285		0.967163
-79		80		275		0.970443
-53		73		289		0.973749
-95		58		301		0.991523
-56		28		308		0.994896
-97		37		303		0.998221
-85		40		305		1.00146
-121		22		302		1.00483
-120		64		307		1.00801
-86		110		284		1.0113
112		113		306		1.01447
101		77		304		1.01775
58		57		305		1.02099
111		22		310		1.02427
119		-6		288		1.0276
-109		-23		305		1.03086
-100		11		315		1.0404
-96		59		303		1.04383
116		58		290		1.0471
-113		10		293		1.05031
91		-19		285		1.0536
113		-83		288		1.05675
78		-99		306		1.0602
126		-76		269		1.06349
-104		-18		316		1.06673
98		-43		289		1.07008
92		-3		298		1.07323
116		69		291		1.07652
67		57		298		1.07976
63		-14		280		1.08307
84		-51		289		1.08641
37		-42		316		1.08988
-32		-49		328		1.09302
70		-29		297		1.09618
92		-47		354		1.09958
-125		4		345		1.10289
-120		45		313		1.10948
113		62		330		1.11269
51		-11		355		1.11597
52		-75		309		1.11925
88		-93		308		1.12244
123		-89		313		1.12574
84		-69		304		1.12891
67		-55		332		1.13233
90		-49		297		1.13552
121		-43		298		1.13889
-102		28		302		1.14221
112		43		296		1.14544
52		7		336		1.14874
23		-38		342		1.15203
45		-96		333		1.15527
25		-80		306		1.15884
7		-79		337		1.16226
47		-86		370		1.16535
87		-86		355		1.16865
-113		-66		346		1.17186
-73		31		348		1.17515
38		-14		349		1.18875
84		-5		356		1.20144
119		26		345		1.20468
-98		81		369		1.20795
-77		-121		363		1.21128
87		90		377		1.21462
71		31		-121		1.21809
31		37		-114		1.22128
-9		30		381		1.22445
31		-9		359		1.22757
58		3		350		1.23076
17		21		367		1.23402
94		-73		348		1.23725
95		77		349		1.26012
115		118		376		1.26351
127		-99		366		1.2667
-113		-114		334		1.27013
-98		-80		360		1.27353
-88		-43		354		1.2769
84		266		-126		1.28009
53		-44		370		1.28343
7		-92		364		1.28665
-76		-3		334		1.30848
-66		313		336		1.31181
118		281		345		1.31517
90		-21		365		1.31846
83		2		346		1.32184
84		-25		341		1.32509
88		-48		326		1.32845
70		-9		333		1.33184
-75		-45		337		1.33507
53		281		296		1.3484
-91		278		296		1.35992
-104		263		319		1.3633
-101		-12		327		1.36647
-71		272		324		1.3698
-79		304		314		1.37316
-46		339		309		1.37641
-105		311		302		1.37991
-116		281		301		1.38316
-101		338		287		1.38639
-38		351		290		1.39833
-109		346		311		1.41079
280		288		287		1.41413
-17		350		299		1.41729
-83		359		296		1.42062
-98		313		322		1.42386
-52		274		269		1.42715
