 X		Y		Z		Time[us]
-42		119		63		1.59202e-309
-103		-111		70		0.00651688
-93		77		24		0.0123078
-63		118		54		0.0273955
-76		-128		51		0.0305364
-17		113		72		0.0337534
-25		-107		41		0.0369393
-80		-71		58		0.0401213
-90		-77		28		0.0433332
-125		105		42		0.0466742
-59		101		30		0.0499931
-2		126		67		0.055627
-41		-82		53		0.0587979
-69		-109		95		0.0620909
-71		117		54		0.0653618
-94		117		38		0.0686448
-35		-96		44		0.0719397
-26		-92		52		0.0752416
-125		-76		57		0.0785276
-120		120		68		0.0817095
-61		92		44		0.0852285
-40		-111		59		0.0966202
-16		103		37		0.100051
-53		-127		28		0.103209
-39		-122		43		0.106506
-68		-121		72		0.109672
-87		-52		89		0.112877
-122		-57		72		0.116313
-117		90		26		0.11953
-57		112		30		0.123175
-40		111		50		0.144066
-36		-65		34		0.147392
-78		-93		33		0.150766
-99		126		35		0.154147
-69		88		40		0.157407
-33		62		37		0.160729
-8		108		65		0.163941
-6		-95		92		0.167274
-53		125		70		0.170519
-61		119		42		0.173813
-43		94		37		0.177186
-37		114		49		0.180348
-34		108		59		0.183561
-53		-64		58		0.186685
-91		-103		44		0.189779
-119		102		72		0.193067
-28		112		69		0.196344
266		-118		64		0.199535
-3		-108		21		0.202813
-21		-108		49		0.206131
-92		127		65		0.209439
-86		-122		24		0.212838
260		-120		58		0.216106
-17		-117		26		0.21942
-68		-91		46		0.222618
-89		-91		62		0.225997
90		116		63		0.229226
-58		99		63		0.23255
-21		108		78		0.235895
-18		105		36		0.239168
-106		-116		70		0.242614
-111		-93		66		0.26356
-59		79		28		0.266945
284		100		53		0.270322
7		88		7		0.273578
-40		-99		41		0.276806
-59		-63		59		0.280084
-98		-111		16		0.283391
-48		116		42		0.286777
-12		115		25		0.290083
-25		-88		48		0.293347
-92		-118		54		0.296467
117		-120		24		0.29968
-87		119		49		0.303034
-43		95		46		0.306357
-3		119		49		0.309674
-81		-108		39		0.315169
-31		-111		70		0.318342
-68		-81		86		0.321684
-39		111		75		0.324922
-13		-124		46		0.328266
-95		103		62		0.331609
98		-121		63		0.334801
113		101		100		0.338152
-79		101		50		0.341497
-10		-114		49		0.344718
-12		-127		37		0.348043
-29		-113		59		0.351341
-75		-100		34		0.354557
-49		-64		38		0.357883
-52		125		21		0.361283
-28		-122		31		0.364557
-37		-74		62		0.36795
103		-84		70		0.371075
-113		120		53		0.374341
-58		90		65		0.377555
-10		69		45		0.380885
-44		-106		24		0.404073
-125		-97		32		0.407443
119		109		60		0.410624
-117		108		52		0.413968
-3		-128		65		0.417445
260		-112		58		0.42096
-35		-94		60		0.42417
-90		-109		49		0.427399
-51		107		44		0.430804
-12		97		83		0.433991
-58		-124		60		0.437217
-75		-65		49		0.440721
-91		-57		64		0.443928
117		-116		64		0.44718
-122		63		61		0.45042
272		-108		74		0.455212
280		-86		42		0.458435
-100		127		55		0.461669
-108		-103		47		0.483982
-95		124		46		0.487311
302		101		20		0.490694
307		-84		28		0.494269
-75		-113		83		0.497546
115		-70		62		0.500713
-64		102		60		0.504044
-83		-128		33		0.507335
-45		118		41		0.510539
-18		-101		38		0.513787
99		-95		57		0.517029
-100		81		29		0.520206
-60		55		41		0.52363
-1		114		48		0.526962
-82		-118		45		0.533022
-52		86		55		0.536241
-103		40		58		0.539463
-6		106		42		0.5429
295		97		45		0.546128
-35		-115		45		0.549464
-69		-111		47		0.552874
