 X		Y		Z		Time[us]
-128		-58		39		1.59202e-309
-109		94		30		0.00622962
-44		107		40		0.0120645
-88		-81		54		0.0179033
-49		-120		55		0.0210856
-52		-118		45		0.0243248
-5		-77		50		0.0275311
-37		-88		59		0.0338706
98		-93		77		0.0371219
84		125		45		0.0402931
-20		77		46		0.0483828
-46		-93		48		0.051704
87		-87		60		0.0549902
-89		110		34		0.0582814
260		-128		38		0.0615786
274		115		41		0.0648298
-58		-86		22		0.0683819
-64		-80		57		0.0716741
114		-112		49		0.0750513
19		-119		49		0.0872537
-73		-109		56		0.090524
-81		-112		44		0.0936673
-54		-110		27		0.0969805
278		-124		-7		0.100281
-22		-117		36		0.103547
12		-112		36		0.10687
-77		-106		44		0.127314
-52		-128		28		0.130593
270		-115		23		0.13395
-18		115		13		0.137293
-3		-118		22		0.140561
-30		-68		33		0.143905
-89		-102		50		0.147105
-94		87		58		0.150378
-7		74		48		0.153588
259		105		32		0.15697
270		108		-5		0.160386
-96		-106		48		0.163807
-46		126		21		0.167291
-37		-116		51		0.170447
-20		-98		64		0.173597
-14		-109		35		0.176815
-56		-72		44		0.180036
-108		-49		27		0.183277
117		109		45		0.186741
-97		82		40		0.189947
-33		92		16		0.193228
18		-115		30		0.196371
-48		-122		40		0.199608
-103		-113		28		0.202943
-68		-90		18		0.206162
-3		-88		32		0.209493
-32		-109		46		0.212768
-73		-66		70		0.215969
-106		-108		66		0.219398
103		126		51		0.222788
-51		92		33		0.226053
-22		100		72		0.229396
261		-114		47		0.232874
-61		-114		34		0.236054
-53		-123		31		0.239324
-42		-118		21		0.242444
261		-107		44		0.245609
-55		-116		60		0.248849
-40		-46		74		0.252055
-94		-120		64		0.255304
-107		116		53		0.258553
-85		97		66		0.261802
-27		83		47		0.265128
-28		105		62		0.268445
-88		-106		46		0.27172
-75		-127		69		0.275004
-42		-123		23		0.278504
281		-91		13		0.28169
273		-92		34		0.284876
-17		-42		13		0.288113
-70		-100		67		0.291446
-120		-75		86		0.2947
-78		96		57		0.29806
-23		-114		40		0.301497
-12		123		45		0.304625
-117		-98		37		0.307801
-54		-118		36		0.312523
-57		126		35		0.315694
-27		-81		43		0.318947
-41		-108		68		0.322414
-61		-74		45		0.325582
116		-115		49		0.328965
79		107		44		0.332202
276		-119		58		0.356154
-63		-80		67		0.359422
-39		-60		44		0.362596
-109		-118		66		0.366155
-57		83		54		0.369394
265		-128		46		0.372867
-11		111		37		0.376237
266		-84		68		0.379331
-31		-97		73		0.382422
-72		126		58		0.385557
-75		-123		61		0.388718
295		-108		42		0.391988
-18		-63		61		0.395133
-64		-95		56		0.398442
104		-107		74		0.40169
94		118		44		0.404919
-11		-105		41		0.426497
-15		-77		34		0.429887
-13		-117		45		0.433209
-74		-88		9		0.436432
127		-104		66		0.439742
-91		105		69		0.443069
-38		101		44		0.446459
-4		-105		53		0.449684
-12		-91		54		0.452883
-109		-70		72		0.456039
-73		125		31		0.459243
-50		-121		33		0.462513
11		82		56		0.465806
273		118		21		0.487981
-74		127		31		0.491239
-24		-118		28		0.494456
-65		-97		59		0.497804
257		-127		62		0.50103
-50		-111		41		0.504403
-63		-101		32		0.507755
-35		-96		61		0.511097
-91		118		57		0.514353
-26		118		51		0.517785
263		109		36		0.521032
-60		-115		55		0.52714
-88		-117		50		0.530261
-9		-81		53		0.533646
-21		-113		51		0.536858
-41		-77		39		0.540127
-63		-95		38		0.543482
108		-71		57		0.546726
115		97		37		0.549971
-85		77		51		0.553237
-9		91		76		0.556537
-14		-115		41		0.559755
-40		-110		39		0.563029
-83		118		53		0.566212
99		-122		44		0.569503
-17		-84		74		0.572754
-62		-120		32		0.576082
-94		-95		60		0.579346
121		-86		32		0.582714
-106		-90		26		0.585998
-91		-128		10		0.589326
-32		126		7		0.595878
-20		-72		29		0.599052
-74		-100		62		0.602388
-71		-107		60		0.605584
-53		-91		47		0.608871
297		-96		42		0.61226
257		-65		48		0.615402
-102		-94		37		0.618725
78		-118		15		0.621944
120		79		31		0.625288
-127		105		50		0.628532
281		113		30		0.631758
-25		-120		13		0.634989
-77		121		49		0.638271
-39		-122		38		0.641526
-91		-94		33		0.644978
-32		-77		55		0.648244
-18		-59		47		0.651709
-46		115		36		0.655053
104		-106		38		0.658177
-120		90		6		0.661353
-5		90		42		0.664603
268		-128		50		0.667873
-73		127		35		0.671167
-59		-107		34		0.67748
-67		-104		57		0.680651
-11		-111		6		0.683941
-12		-103		49		0.687146
-44		-102		33		0.690432
90		-120		41		0.693724
-117		119		29		0.696973
-41		86		32		0.70026
-16		67		23		0.703471
-30		116		47		0.706711
82		-66		52		0.709937
-33		-119		43		0.713136
-25		-114		20		0.716364
-8		84		47		0.719602
-50		-101		66		0.722874
-109		-108		38		0.72624
111		-118		77		0.72959
-117		87		49		0.733012
-94		39		73		0.736273
-1		79		41		0.739425
-65		107		31		0.7427
-66		110		50		0.745904
-69		64		48		0.749195
-67		94		46		0.752429
-49		43		67		0.776261
-95		63		21		0.779516
-69		93		42		0.782779
-40		106		45		0.786175
257		126		5		0.789433
275		98		59		0.792903
-45		119		62		0.796053
-40		-112		54		0.799212
112		123		61		0.802373
127		77		39		0.80563
-113		-241		29		0.808778
-50		-31		18		0.812031
-64		25		33		0.815241
-119		72		34		0.818523
-50		105		17		0.836575
-108		86		21		0.839925
-126		-14		3		0.843209
-88		3		50		0.846544
260		3		34		0.849834
268		-2		24		0.852966
-15		24		23		0.856121
-86		6		48		0.85937
-54		10		60		0.862605
-30		24		46		0.865951
-5		2		38		0.869284
-30		52		36		0.8725
-97		71		52		0.875863
-110		31		22		0.884422
120		35		30		0.896933
-91		70		28		0.900295
-62		39		-250		0.9036
-14		53		35		0.906803
-22		73		-243		0.910117
-48		66		35		0.91329
45		22		52		0.916454
63		-12		45		0.919733
-118		-57		29		0.922957
-92		-75		36		0.92635
-92		-5		38		0.929886
-91		1		53		0.933141
-114		46		53		0.936364
73		11		46		0.954714
125		-29		23		0.958112
-44		-11		17		0.961351
-44		-29		36		0.96468
-88		26		43		0.968055
99		30		21		0.971196
-78		-14		38		0.974573
-47		44		39		0.977771
289		7		11		0.981028
-73		53		16		0.984533
-111		60		22		0.987917
90		11		19		0.991138
-116		-13		43		0.994476
-73		9		43		1.01399
275		46		61		1.01732
-45		85		39		1.02056
-108		41		51		1.02393
66		-28		80		1.0272
52		-53		39		1.03036
-99		-64		58		1.03373
264		-95		48		1.03705
-60		-41		28		1.04028
120		19		32		1.04397
-38		35		49		1.04786
256		31		12		1.05118
272		69		42		1.05439
-37		97		49		1.05765
111		-238		44		1.0648
110		22		44		1.06806
-72		23		24		1.07132
-36		29		29		1.07459
-112		67		47		1.07784
-81		41		32		1.08108
-61		55		16		1.08428
258		71		14		1.08746
-16		109		47		1.09073
125		115		56		1.094
91		21		59		1.09723
31		-23		47		1.10047
116		-3		49		1.10364
-77		-27		48		1.10683
-98		27		66		1.11011
-66		25		61		1.11346
-106		23		47		1.1167
-45		34		41		1.11991
-98		-126		73		1.12349
-97		127		35		1.12677
-101		92		25		1.12999
-90		8		32		1.1456
-49		31		8		1.1488
-2		56		35		1.15215
262		108		17		1.15552
112		27		56		1.16505
96		-2		35		1.16818
85		-3		20		1.17128
120		20		51		1.17437
115		18		44		1.17752
121		35		49		1.18069
-89		68		56		1.18398
-110		-128		81		1.18716
127		-115		56		1.19028
-117		115		66		1.19361
-94		94		30		1.19694
-125		80		6		1.20018
-120		77		27		1.20524
-77		81		5		1.20838
-26		34		21		1.2116
-8		43		38		1.21481
-18		116		51		1.21803
-53		-107		47		1.22129
-54		81		49		1.22456
-82		84		46		1.22777
-74		65		50		1.2311
123		56		90		1.23447
-116		57		66		1.23772
-113		71		48		1.24102
-107		53		56		1.24427
-59		120		67		1.24745
121		-99		56		1.25079
-115		116		42		1.25411
121		104		55		1.25736
-76		107		40		1.26082
-108		112		23		1.26409
114		106		34		1.26734
-65		76		48		1.27057
-47		41		56		1.29407
-65		35		50		1.29727
122		64		75		1.30059
-114		64		43		1.30395
-126		63		37		1.30725
-119		-123		82		1.31067
-75		118		80		1.31392
-69		107		45		1.31718
-58		92		34		1.32027
-88		126		45		1.3235
-108		126		77		1.3267
-75		51		74		1.32996
-52		85		46		1.35346
-83		52		65		1.35671
-53		-123		64		1.35987
-88		107		69		1.36312
108		109		83		1.36643
113		-102		57		1.3697
-82		103		80		1.37329
-84		93		32		1.37655
-73		124		44		1.37975
-70		-114		90		1.38299
-70		65		59		1.40382
-60		74		91		1.40712
-52		26		81		1.41045
-90		73		79		1.41369
-125		58		82		1.41688
-87		14		84		1.42031
-81		37		28		1.42354
-120		87		55		1.42685
-91		-108		84		1.43021
-51		123		65		1.43341
-36		122		61		1.43681
-76		-122		45		1.44457
-61		75		54		1.44781
-55		77		109		1.45106
-33		116		103		1.45425
-121		-116		105		1.45751
-104		81		69		1.46077
-50		12		77		1.46421
282		53		75		1.46744
-54		88		71		1.4713
-85		74		81		1.47458
-106		36		63		1.47778
-100		60		82		1.48102
-109		127		116		1.48426
123		99		49		1.48755
-80		80		38		1.49083
-18		94		53		1.4943
266		109		61		1.49773
279		-124		31		1.50105
264		-102		43		1.5044
-38		95		58		1.50758
-3		69		37		1.51093
-34		-110		59		1.51407
-103		103		80		1.51735
-83		28		59		1.52055
-4		96		90		1.52466
-42		73		64		1.52794
-98		-114		70		1.53117
-103		120		89		1.53442
-98		100		61		1.54233
127		98		92		1.54569
-17		81		102		1.54897
-34		109		54		1.55227
-4		122		28		1.5556
-42		-93		36		1.55888
-75		-99		71		1.56218
-74		111		54		1.5654
-48		96		51		1.56873
-84		108		40		1.57206
-121		88		64		1.57526
-66		72		85		1.57848
-19		69		71		1.58174
-13		99		65		1.58512
-24		111		42		1.58835
-118		42		55		1.59173
-127		31		70		1.59515
-125		101		95		1.59839
-125		-127		61		1.6017
-116		-124		50		1.60507
-65		100		75		1.60834
-86		127		55		1.61167
-55		-105		46		1.61486
-82		-124		55		1.61818
-87		122		69		1.62142
-81		63		46		1.62458
124		95		92		1.62774
-110		-128		81		1.63099
-71		60		64		1.6361
-20		47		83		1.63919
-71		75		90		1.64245
-109		103		73		1.64559
127		72		114		1.64877
-68		-3		102		1.65223
-93		56		80		1.65547
-109		83		80		1.6588
-85		100		101		1.66201
-69		-102		76		1.67411
-69		96		83		1.6775
270		55		91		1.68077
-49		59		104		1.68401
-31		111		90		1.68766
-64		71		104		1.69324
-38		24		-121		1.69632
-68		61		77		1.69943
-74		86		96		1.70263
-102		108		77		1.70573
-103		68		91		1.70882
-99		39		114		1.71212
-106		111		106		1.71521
-123		117		87		1.71833
-45		123		70		1.72143
-45		100		79		1.72455
-50		125		49		1.72764
-79		-121		67		1.73087
-79		-121		95		1.73412
-49		69		85		1.73721
-89		54		95		1.74042
-93		119		96		1.7436
108		-120		-124		1.74682
80		52		115		1.75012
102		86		103		1.76353
50		23		106		1.76668
37		-19		76		1.76997
45		86		61		1.77332
56		112		90		1.77655
80		65		74		1.77985
75		44		88		1.78305
62		33		73		1.78642
59		80		52		1.78958
88		119		69		1.79293
84		74		83		1.79618
46		54		-113		1.79944
37		124		114		1.80295
-42		120		-124		1.80614
45		38		117		1.81085
84		7		90		1.81395
-103		-23		89		1.81711
67		59		86		1.82027
