 X		Y		Z		Time[us]
77		32		-190		1.59202e-309
118		-16		-202		0.00624062
260		0		-238		0.0217492
56		60		-224		0.0251365
-119		28		-205		0.0312391
115		-78		-221		0.0344084
-124		-116		-241		0.0376657
-123		-70		-227		0.040844
81		-77		-235		0.0440483
-124		-79		-209		0.0473146
-121		-59		-10		0.0508358
-100		49		-256		0.0624172
83		-17		-502		0.0657655
110		-56		-11		0.0690238
117		-84		-32		0.072313
-118		-84		-38		0.0757653
111		-82		-14		0.0789896
113		-95		-1		0.0822168
-64		-144		-68		0.0856671
-31		-85		-52		0.0891053
123		-132		-55		0.10171
-128		-168		-29		0.105092
-92		-148		-61		0.10827
113		-129		-46		0.111527
71		-143		-40		0.114731
113		-123		-67		0.11803
-113		-102		-80		0.121354
-11		-75		-114		0.124603
120		-125		-117		0.142565
100		-122		-394		0.145887
75		-122		-112		0.149165
-106		-165		-414		0.1529
280		-160		-413		0.15619
289		-54		-112		0.159469
-46		15		-390		0.162845
-127		-91		-90		0.166164
59		-165		-109		0.169406
89		-209		-391		0.172727
-80		-191		-408		0.175986
121		-140		-446		0.179372
104		-152		-444		0.18271
117		-118		-434		0.186005
-70		-101		-470		0.189334
-43		-42		-457		0.192656
-25		6		-451		0.195826
-88		-20		-439		0.198985
70		-88		-451		0.202282
83		-96		-478		0.205609
107		-127		-484		0.208835
66		-123		-472		0.212222
97		-132		-485		0.21545
110		-148		-456		0.218718
-103		-179		-469		0.222102
256		-111		-459		0.225309
309		17		-471		0.228669
-15		18		-1		0.232018
127		-56		-497		0.235229
83		-151		-461		0.238494
86		-197		-489		0.241704
-124		-221		-461		0.245048
-120		-149		-494		0.24847
97		-94		-484		0.25172
118		-131		-506		0.254954
107		-116		-503		0.258221
-19		-38		-504		0.261422
-6		-32		-484		0.264532
-80		-29		-498		0.267734
97		-69		-1		0.271015
98		-118		-9		0.274459
124		-139		-43		0.277781
-118		-102		-30		0.281009
-100		-113		-22		0.284369
125		-87		-5		0.287643
-86		-117		-9		0.290938
318		-97		-28		0.294112
380		-34		-34		0.297383
330		77		-511		0.300757
-59		78		-11		0.304063
85		-106		-33		0.307297
40		-173		-26		0.310684
-104		-202		-40		0.31408
-106		-172		-37		0.317334
-88		-90		-25		0.320753
105		-132		-763		0.324175
-85		-101		-27		0.327309
266		-14		-29		0.332158
-17		-16		-512		0.335408
108		-4		-26		0.340045
66		-82		-21		0.343158
114		-140		-22		0.346376
-123		-84		-44		0.34963
-92		-64		-51		0.352856
269		-78		-22		0.363023
383		-35		-45		0.366263
366		95		-89		0.369548
-50		96		-81		0.373042
101		-4		-67		0.37631
99		-106		-7		0.379529
68		-186		-23		0.382758
-99		-187		-22		0.386041
87		-148		-25		0.389291
81		-159		-37		0.392528
66		-116		-45		0.395748
-108		-58		-44		0.399008
-39		-23		-52		0.402347
-86		-8		-60		0.405518
100		2		-43		0.408766
47		-46		-69		0.412235
79		-78		-52		0.415546
59		-73		-85		0.418895
110		-57		-95		0.42215
-123		-59		-47		0.425613
-76		-84		-72		0.428799
285		-95		-92		0.431913
-99		-39		-92		0.435017
-92		39		-104		0.438132
339		-78		-93		0.441463
-120		77		-105		0.444676
-127		-70		-119		0.447862
71		-165		-102		0.451144
-111		-223		-126		0.454381
