 X		Y		Z		Time[us]
94		-52		-97		1.59202e-309
67		-122		-89		0.00616791
71		269		-111		0.0120218
69		-66		-97		0.0223537
-100		-72		-104		0.0285716
267		-1		-98		0.0319265
96		-43		-106		0.0351515
-60		-47		-116		0.0383474
-106		273		-105		0.0416334
-110		-38		-76		0.0449983
106		-106		-103		0.0482383
-31		-47		-121		0.0515982
-68		270		-109		0.0632691
-97		-3		125		0.066629
-118		-44		-116		0.069897
-71		292		-94		0.0731869
36		262		-97		0.0766229
-55		-19		125		0.0798238
-75		312		-108		0.0831538
57		1		-89		0.0864387
108		-75		-124		0.0898177
-75		-49		108		0.101561
116		-11		-79		0.104796
90		-58		-92		0.107974
127		-98		-117		0.111234
70		288		-122		0.114576
33		-47		-122		0.117811
-73		-58		-111		0.121203
-44		-86		107		0.142007
-28		-71		120		0.145293
-90		-82		-122		0.148737
-79		-73		-119		0.152051
116		282		-124		0.155282
-87		-35		123		0.158571
-59		-63		83		0.161848
-78		-42		91		0.165153
-106		-113		75		0.168525
-70		112		91		0.171858
-212		-57		99		0.175455
114		115		80		0.178681
-108		-58		105		0.182279
-74		-67		-125		0.185512
-94		79		102		0.191763
125		-102		-105		0.194976
114		91		101		0.198245
-115		66		-124		0.201478
-69		-74		-123		0.204726
-89		102		-128		0.207983
-107		34		-126		0.211261
105		-120		-120		0.214538
-97		117		109		0.218079
-113		77		87		0.221371
-122		-115		110		0.224551
-95		98		103		0.227857
120		122		-104		0.23123
-84		-74		111		0.234407
91		111		97		0.237624
-125		111		120		0.24097
85		-63		122		0.244353
75		112		-105		0.247748
70		103		-110		0.251051
-117		-97		-123		0.254233
122		-100		-103		0.257426
124		114		-123		0.260845
-124		-121		-98		0.264138
-92		65		-81		0.271482
-124		115		-125		0.274716
-116		89		-102		0.277986
-93		104		-86		0.281174
108		66		-78		0.284467
-98		27		-97		0.287679
-53		37		-85		0.291051
-64		124		-86		0.294302
123		74		-118		0.297595
-57		104		-77		0.300878
104		-92		-104		0.304136
-79		56		-81		0.307453
-58		-109		-90		0.310841
-84		-89		-70		0.31453
-101		83		-91		0.317911
-50		-114		-105		0.321253
275		117		-88		0.324587
-60		105		-82		0.327913
-75		-109		-56		0.331308
-83		-88		-42		0.334466
-37		-117		-31		0.337775
-85		-94		-33		0.340937
-69		-101		-34		0.344109
-97		98		-19		0.347414
-67		-101		-43		0.350782
-125		-91		266		0.361012
53		-70		-7		0.372684
-118		121		282		0.375953
-55		117		260		0.379276
-56		-111		280		0.382722
-81		-112		274		0.385886
-57		-51		262		0.389079
106		-78		263		0.392284
125		122		260		0.395643
-92		96		266		0.3989
-40		55		283		0.402268
286		40		282		0.405607
52		55		302		0.408801
-88		28		307		0.412071
272		33		263		0.415194
-88		59		-2		0.418395
379		64		272		0.421689
327		24		282		0.424917
285		120		262		0.4309
332		17		271		0.43411
340		4		271		0.437411
361		77		279		0.440647
307		55		285		0.443903
-52		88		314		0.447203
-91		50		281		0.450439
274		-233		278		0.453729
-61		-16		305		0.456988
-63		-21		266		0.460348
296		-12		292		0.463568
27		37		282		0.466822
-115		-4		320		0.47015
-95		-41		282		0.473454
-35		0		281		0.47673
256		-239		312		0.480112
-80		-7		316		0.483507
-113		44		294		0.486913
-58		11		296		0.490121
-68		-1		300		0.493328
109		-32		292		0.496556
-95		-65		325		0.500002
94		36		285		0.520649
36		-111		294		0.524023
25		124		-1		0.527315
17		106		257		0.530609
95		116		264		0.533852
-125		77		264		0.537245
64		-117		-1		0.54058
-217		-89		-15		0.543867
9		54		282		0.547299
56		81		265		0.550537
54		119		265		0.553714
69		96		273		0.556817
124		98		285		0.560093
100		100		282		0.563312
-91		122		-43		0.566618
295		-39		-33		0.59098
-6		-43		-16		0.594213
52		-17		-19		0.597526
42		-41		-38		0.601038
123		-62		275		0.604411
-114		-64		266		0.607608
76		126		270		0.610944
-108		-113		-14		0.614165
-111		-3		-16		0.617466
9		-103		273		0.620816
44		-106		299		0.640979
25		-92		4		0.64424
101		-97		279		0.647568
12		-85		278		0.650976
-4		-45		266		0.654142
-46		-53		-2		0.65741
41		114		295		0.660761
113		124		-4		0.664026
-7		-72		-18		0.667434
96		118		262		0.670723
78		117		269		0.67403
-82		-127		265		0.67969
-106		-67		277		0.682895
-90		123		267		0.686065
-103		119		261		0.689493
120		-114		274		0.692812
-123		123		260		0.696047
-43		-126		-22		0.699475
-44		-125		-26		0.702751
-61		62		-24		0.706033
-80		-127		-2		0.709526
92		-94		281		0.712811
99		-105		257		0.71612
105		74		-5		0.719431
-91		77		288		0.722686
-11		102		284		0.726259
-101		-90		25		0.729573
-27		-119		283		0.73288
270		-95		277		0.736145
275		-74		298		0.739518
370		-70		312		0.742754
32		-94		291		0.746121
-11		-109		276		0.751287
273		-75		-16		0.75458
324		-31		-6		0.757805
-80		-78		-15		0.761079
294		-27		302		0.764267
-47		8		317		0.767615
-21		-89		283		0.770961
-13		-76		259		0.774194
6		-78		299		0.777545
94		-90		329		0.780782
65		-69		316		0.784013
-63		-106		341		0.787189
-96		114		306		0.790468
366		74		322		0.793683
-122		94		316		0.796986
327		-111		330		0.800475
336		97		298		0.803806
-96		101		279		0.807376
-36		-55		281		0.810789
-7		-101		274		0.813892
-104		-4		308		0.816997
-18		-17		301		0.820342
-22		-22		296		0.823584
-38		-25		281		0.826883
-45		102		291		0.850279
-83		-123		318		0.853539
-100		-74		308		0.856897
-69		-83		301		0.860205
-95		123		303		0.86353
-47		117		322		0.866831
-74		-94		337		0.870135
100		-32		323		0.87363
-109		116		320		0.876758
85		124		296		0.880092
53		73		18		0.883256
-95		-124		-5		0.886367
41		-62		271		0.889587
-17		-126		275		0.892912
3		86		-22		0.896178
360		-74		-4		0.918969
332		-94		270		0.922251
-86		-78		268		0.925585
-65		-46		296		0.928833
-122		-87		-2		0.932102
-2		84		-9		0.935428
269		16		257		0.938893
-46		-126		261		0.942131
-124		56		280		0.945469
-81		53		271		0.94886
-73		67		277		0.952065
-19		82		279		0.955388
-61		96		285		0.958711
117		-111		272		0.962014
-92		-83		280		0.980813
-75		80		11		0.984062
-32		-126		257		0.987489
-60		87		283		0.990835
-102		-118		266		0.994023
29		-121		271		0.997246
-93		124		258		1.00051
-119		-113		260		1.00384
110		53		-1		1.00709
265		34		-23		1.01046
-70		-127		270		1.01377
-62		93		289		1.017
-84		59		269		1.02027
127		-100		289		1.03968
-120		88		258		1.04298
-84		108		-6		1.04628
94		-82		298		1.04972
73		-105		297		1.05291
-6		-110		261		1.05618
-124		-114		299		1.05947
-97		-126		293		1.06269
28		-74		285		1.06595
30		-64		300		1.0693
-117		-104		269		1.07263
-126		-73		279		1.07588
-113		110		287		1.07914
96		283		305		1.10048
88		-104		333		1.10374
-227		107		280		1.10703
87		-109		279		1.11027
-111		62		317		1.11358
120		115		275		1.11692
-69		-127		292		1.12026
337		-66		287		1.12378
-56		-15		280		1.12701
-57		-74		279		1.13025
15		-12		287		1.1335
-43		-27		295		1.13965
107		-16		262		1.14289
262		-34		278		1.14617
30		-32		270		1.1494
105		-51		313		1.15263
-65		-74		286		1.15591
-105		-19		289		1.15922
73		-114		297		1.16253
78		39		293		1.1658
-55		121		317		1.16925
51		45		335		1.17251
21		-1		299		1.17578
-17		73		296		1.17904
-96		50		302		1.18229
-90		127		316		1.18552
-124		113		348		1.18881
-46		39		310		1.19217
296		-86		274		1.19539
305		-57		295		1.19866
283		256		-25		1.208
-117		-11		-14		1.22047
74		-21		-1		1.22376
-74		-70		-6		1.22721
-117		-83		278		1.23046
-62		-93		274		1.23365
-99		-79		293		1.23716
-102		-88		271		1.24038
-82		-90		261		1.24374
-74		-90		300		1.24715
-19		-108		314		1.25058
-43		-75		299		1.25382
-72		-52		319		1.25705
-61		-33		361		1.26026
-56		-11		307		1.26353
-109		258		267		1.27343
-127		-25		274		1.28019
94		-5		273		1.28348
-122		298		288		1.28686
48		270		293		1.29018
72		-2		256		1.29344
75		285		-5		1.2968
125		5		272		1.30014
-126		343		304		1.30336
87		273		283		1.30658
89		-50		283		1.3098
106		-9		304		1.31312
-117		-50		291		1.31642
118		-31		276		1.31973
-119		264		261		1.32302
-114		-32		323		1.32618
-1		-58		285		1.32948
93		-108		307		1.33273
-20		-44		-2		1.33598
-52		-25		270		1.35926
-97		-31		257		1.36256
-115		-6		268		1.36571
271		-24		-44		1.36899
-28		-6		-31		1.37224
-58		260		262		1.37563
-32		277		-4		1.37894
-75		266		258		1.38204
-20		-20		-1		1.38514
-60		-35		261		1.38839
266		-46		280		1.39164
284		-6		316		1.39488
283		-56		301		1.41896
-10		-25		282		1.42214
261		-4		311		1.4255
36		-9		290		1.42884
-49		291		318		1.43238
-15		294		323		1.43551
-79		355		280		1.43871
-45		322		315		1.44245
-21		312		-10		1.44572
-37		-128		270		1.44895
38		324		-3		1.45217
-97		-83		258		1.45544
-63		367		-26		1.45873
-11		-57		-8		1.46723
-39		-114		260		1.47045
97		-60		286		1.47381
-90		366		299		1.47709
106		366		293		1.48038
53		305		279		1.48357
-111		267		278		1.48692
-127		269		281		1.49021
113		5		336		1.4934
-70		-83		290		1.49687
-24		-33		308		1.50011
-16		-34		327		1.50328
269		-20		337		1.50675
289		-13		284		1.51021
-16		-128		279		1.51346
312		371		271		1.51682
284		358		259		1.52018
-118		371		-1		1.5234
320		349		-1		1.52675
-86		-86		-9		1.53
274		-62		-31		1.53325
-81		-124		-51		1.5367
-90		359		-41		1.53996
123		370		-53		1.54324
-98		-116		-19		1.54658
-81		290		-5		1.55203
48		286		258		1.55539
96		-8		291		1.55878
-89		-83		280		1.56202
-76		-58		283		1.56526
-23		118		286		1.56852
-70		-120		281		1.57181
-29		-90		276		1.57505
314		-117		303		1.58684
-6		-16		280		1.59002
-53		-94		-3		1.59326
375		-44		-20		1.59657
-42		318		-34		1.59993
-46		321		-21		1.60324
-33		341		-80		1.6066
-13		-122		-56		1.60982
-26		380		-17		1.61308
106		344		-58		1.61643
-87		333		-36		1.61967
-116		47		-22		1.62289
18		-44		-6		1.62628
293		-21		-34		1.6297
76		313		283		1.63307
