 X		Y		Z		Time[us]
80		-21		-122		1.09327
-17		-138		-120		1.09658
-55		-175		122		1.0999
-101		-49		-108		1.10322
-31		-77		-102		1.1065
-23		-65		-99		1.10988
-83		-73		-102		1.11323
-103		-111		-125		1.11646
364		-40		121		1.11963
319		121		108		1.12294
-10		74		-128		1.12634
-70		-23		-127		1.12954
111		7		117		1.13297
104		-42		-106		1.1364
5		-100		122		1.13961
-24		-99		-128		1.14298
-210		-73		-80		1.16323
-119		-6		-113		1.16654
-115		36		-108		1.16986
-73		74		-86		1.17314
-175		23		-75		1.17633
-117		94		-80		1.17951
-154		-97		-109		1.18292
-60		-69		-84		1.18627
-240		-45		-119		1.18947
-88		-119		-71		1.19323
-402		-103		-74		1.19674
-479		-97		-101		1.20006
-503		-106		-121		1.20339
-14		-70		-108		1.20666
-225		-98		125		1.21488
-143		-29		113		1.21814
-54		322		114		1.22136
-212		-6		107		1.22463
-62		274		-121		1.22791
-202		337		97		1.23111
-206		-4		-110		1.23434
-212		-71		-114		1.23756
-181		-5		-86		1.2408
-172		5		125		1.24402
39		-50		-104		1.24721
-256		-80		-113		1.25046
-198		46		122		1.25387
-146		104		121		1.25709
-115		97		118		1.26045
35		89		-103		1.26417
52		-113		-126		1.26743
48		-8		-92		1.27066
95		-112		-90		1.27393
-78		72		125		1.29266
-61		61		110		1.29597
-47		-99		102		1.29937
269		-124		53		1.30263
122		-113		53		1.30587
-107		-68		90		1.30904
-53		-107		80		1.31244
35		108		-116		1.31571
-87		-116		98		1.319
-108		-70		71		1.32235
61		261		87		1.32597
86		-19		109		1.32914
-36		-83		121		1.33244
15		-21		-112		1.33575
-17		-16		-78		1.33902
10		-98		111		1.36294
-2		-81		-108		1.36622
126		95		-117		1.36946
-60		-88		-94		1.37288
-74		-40		-120		1.37621
259		-66		-126		1.37951
258		291		66		1.38264
10		301		87		1.38586
-111		-94		65		1.38906
-90		-28		107		1.3923
43		86		107		1.40243
-30		121		102		1.41484
-118		2		-118		1.41827
-124		0		115		1.42159
312		122		-125		1.42485
267		-111		113		1.42801
-29		-3		-115		1.43139
321		41		115		1.43472
303		-114		-120		1.43802
304		-120		-128		1.44137
68		105		-96		1.44479
-114		69		-85		1.448
-64		92		-126		1.45128
50		-110		-126		1.47432
117		94		110		1.47753
-95		258		58		1.48078
114		309		120		1.48404
45		-20		-93		1.48738
83		-42		-128		1.49081
88		-73		107		1.49398
258		-48		99		1.49774
-42		-38		84		1.50113
16		-42		109		1.50446
97		-77		124		1.50773
16		-54		-112		1.5111
-102		70		111		1.51444
90		-67		110		1.52297
56		-492		118		1.52627
-6		-198		-99		1.52958
326		-71		102		1.533
-61		-62		86		1.53632
-20		-33		81		1.53962
-79		26		62		1.543
-102		-39		35		1.54627
-46		60		21		1.54958
-123		98		-18		1.55282
-126		-34		1		1.55604
-41		72		3		1.55928
-97		-121		34		1.56257
-36		34		23		1.56593
-44		-70		46		1.56919
-125		-97		33		1.57247
296		-221		34		1.57569
269		-87		-1		1.57894
267		69		82		1.58224
-87		-7		60		1.58546
-15		-141		44		1.58881
260		-51		22		1.59216
377		41		64		1.59538
280		104		39		1.59869
90		79		124		1.60191
-65		-38		61		1.6077
-38		49		127		1.61112
347		58		124		1.6147
21		60		113		1.61794
61		2		85		1.62143
31		-106		96		1.62472
74		-14		85		1.62794
99		92		87		1.63142
-113		-116		48		1.63464
-10		87		52		1.64351
7		77		23		1.64679
-63		119		37		1.65002
38		81		31		1.65332
108		70		56		1.6566
-117		115		64		1.65987
25		11		89		1.66323
-2		-23		90		1.66654
-45		33		116		1.66972
-251		-30		101		1.67307
-122		-104		74		1.67631
-98		-138		91		1.67955
-8		-191		90		1.68281
2		-186		71		1.68611
124		-191		103		1.68948
-98		-116		82		1.69281
56		-2		71		1.69609
107		-44		54		1.69927
-100		-61		35		1.70251
30		14		45		1.70562
-24		36		40		1.7087
-116		67		37		1.71186
-42		122		84		1.71508
82		-73		61		1.71828
94		-86		76		1.72172
-96		85		61		1.72499
-2		-6		108		1.72821
-16		56		88		1.73146
336		22		69		1.7534
297		72		50		1.75669
266		60		90		1.75991
341		-122		96		1.76311
10		-111		55		1.76642
286		6		84		1.76978
-80		78		35		1.77311
-44		-66		81		1.77654
-118		72		-118		1.77969
-110		4		76		1.78292
106		42		105		1.78618
-61		56		93		1.78928
308		-74		108		1.79246
-71		-84		70		1.79574
55		125		74		1.79895
-1		-124		64		1.80222
80		-27		10		1.82251
-94		-36		39		1.82601
45		-2		18		1.82929
105		-30		39		1.8325
106		-64		61		1.83573
20		-85		71		1.8392
91		-30		94		1.8424
88		58		51		1.84567
49		102		36		1.84924
117		109		51		1.85239
-38		35		50		1.85562
303		84		34		1.85884
294		296		-253		1.86213
297		-13		-16		1.88292
277		293		-19		1.88618
266		382		3		1.88951
277		344		32		1.89283
-56		-40		66		1.896
115		-50		62		1.89922
-16		-96		42		1.90254
-93		-31		23		1.90576
67		-11		46		1.9091
123		-116		66		1.91243
-29		88		45		1.91579
109		17		36		1.91902
-66		60		90		1.94221
101		77		73		1.94545
106		-7		56		1.94862
21		112		103		1.9519
42		49		21		1.95515
29		-114		16		1.95844
126		122		65		1.96173
125		-105		33		1.96496
-41		-16		25		1.9683
304		123		38		1.97175
356		-60		25		1.99273
-100		-12		19		1.99601
-128		-115		20		1.99927
13		56		18		2.00249
-41		89		50		2.00582
15		-113		34		2.00914
113		-95		45		2.01253
126		-128		26		2.0158
-11		-2		59		2.01913
-57		95		81		2.02262
-10		121		67		2.02584
-27		69		81		2.02956
277		69		97		2.03286
105		18		56		2.03611
-8		94		77		2.03931
-36		-61		93		2.04258
-6		116		116		2.04738
-7		60		70		2.05056
311		121		30		2.05367
-48		116		91		2.05681
49		98		55		2.06019
-88		82		51		2.06351
275		6		68		2.06676
302		-17		27		2.07022
-41		-83		78		2.07339
383		-57		96		2.07662
351		-63		29		2.08015
-69		-85		20		2.08344
-70		-96		58		2.08662
-118		-44		41		2.08994
373		-1		54		2.09326
