 X		Y		Z		Time[us]
-62		47		61		1.59202e-309
-72		-118		78		0.00629436
104		-124		55		0.0121946
115		106		46		0.0281281
-111		52		33		0.0312453
-120		38		54		0.0344115
-74		56		65		0.0375656
-56		70		47		0.0407647
-55		100		55		0.0439747
93		-128		50		0.0472786
109		-103		30		0.0505026
-88		90		15		0.0583696
-58		-111		43		0.0616145
-70		-113		26		0.0648725
110		76		42		0.0682971
115		30		47		0.071557
-40		30		47		0.0748169
-58		26		57		0.0782196
-47		68		42		0.0815793
122		-117		54		0.0847873
72		60		38		0.08817
-48		92		43		0.0998238
-96		118		57		0.103007
-94		122		59		0.106173
-103		103		83		0.109476
-11		94		72		0.112622
-26		91		72		0.115886
-24		86		39		0.1191
-88		-121		52		0.122441
109		125		26		0.125692
-98		59		33		0.148981
-57		86		19		0.152384
-26		116		-255		0.155704
-44		108		20		0.158947
-99		-50		16		0.162356
113		-67		34		0.165691
-115		120		23		0.169085
-63		77		-249		0.172588
-32		112		54		0.175823
-93		105		47		0.184131
-29		101		54		0.187326
-32		92		36		0.190543
-8		73		16		0.193745
-27		-105		61		0.197069
-95		-46		41		0.200257
-64		-99		53		0.203572
-123		101		8		0.206798
-49		78		14		0.210096
-51		-114		25		0.213405
21		-83		32		0.216748
-111		-100		1		0.219927
-112		-116		29		0.223153
-98		112		33		0.226655
-87		103		1		0.229926
-63		113		-5		0.233397
97		-97		25		0.236653
77		-39		-5		0.239878
-72		87		3		0.247112
-54		111		-15		0.250332
-113		-128		14		0.253688
109		-128		42		0.257078
-100		99		57		0.260315
-99		23		14		0.26359
-32		34		18		0.266753
-44		113		66		0.270084
-70		-101		51		0.27335
-115		-76		6		0.276585
69		90		30		0.279963
122		66		17		0.283119
-62		83		30		0.286385
-32		92		-10		0.2896
-103		94		8		0.292915
70		69		16		0.296396
73		71		21		0.299927
114		47		31		0.303101
-97		84		41		0.306382
-111		122		49		0.309531
38		-104		24		0.312826
31		127		23		0.316165
-100		42		45		0.326308
103		12		68		0.338834
123		-14		52		0.342132
-84		48		40		0.345409
-127		115		36		0.348696
59		64		67		0.351983
1		62		31		0.355224
-111		-10		27		0.358524
-79		-2		17		0.361896
-109		43		33		0.365233
108		55		50		0.368599
45		37		61		0.371891
42		-2		54		0.375004
-128		-16		32		0.378237
-124		21		46		0.381736
41		48		60		0.384989
-246		24		50		0.388207
20		8		51		0.407745
29		-10		92		0.411118
35		-247		54		0.414586
123		-31		37		0.417948
83		10		78		0.421218
66		88		31		0.424451
-34		79		36		0.42766
-32		8		16		0.430921
70		-24		-2		0.434308
126		0		34		0.437728
58		54		27		0.441052
-19		11		45		0.444579
63		-15		32		0.447854
8		-42		18		0.451127
64		-39		54		0.45593
13		3		47		0.459108
-49		74		66		0.462231
-64		68		63		0.465713
-39		13		41		0.469064
95		-34		17		0.472258
68		27		75		0.475679
-16		13		61		0.478985
-25		37		73		0.482199
-7		12		69		0.485671
52		-17		44		0.48906
47		-48		70		0.492342
27		-4		64		0.495642
-9		69		47		0.498966
-52		73		55		0.502216
-95		24		-3		0.505587
57		16		32		0.508899
107		-4		25		0.512271
55		68		17		0.515692
-242		72		45		0.518773
-42		-246		65		0.522124
8		-15		47		0.525446
27		89		48		0.528705
-80		75		74		0.541533
-55		41		29		0.544926
79		4		41		0.54817
100		56		67		0.551451
-20		35		99		0.554761
-35		29		64		0.558016
37		39		72		0.561246
50		-28		70		0.564454
122		-28		78		0.567613
58		40		74		0.57088
38		86		78		0.574139
-46		87		71		0.577466
19		59		85		0.580803
106		13		35		0.584252
105		18		66		0.587481
61		51		86		0.590751
-249		78		106		0.593849
-24		52		87		0.597066
68		33		90		0.60032
126		-17		87		0.603722
116		53		40		0.626311
93		55		80		0.629681
25		43		80		0.632838
86		8		104		0.636108
115		-32		89		0.639376
-111		-12		82		0.642684
120		29		103		0.646341
91		99		80		0.649528
67		69		89		0.652683
116		-5		94		0.655838
-63		-14		49		0.659043
-72		27		44		0.662378
-112		51		56		0.665615
81		112		71		0.685586
90		-112		104		0.688913
64		125		65		0.692332
-127		62		66		0.695503
-102		88		25		0.698751
127		80		47		0.70204
69		67		56		0.705436
43		39		43		0.708694
-117		45		59		0.712106
-100		26		64		0.71551
-99		6		61		0.718728
122		84		49		0.722018
-107		60		63		0.735024
88		46		85		0.747533
-106		34		47		0.750781
-123		9		80		0.753979
114		41		62		0.757374
18		113		54		0.760615
22		127		35		0.763872
43		66		49		0.767168
99		34		45		0.770342
-110		60		15		0.773672
-122		61		47		0.77692
81		21		64		0.784802
122		8		70		0.787988
-79		-19		61		0.791308
-63		-5		90		0.794644
-126		94		39		0.797884
60		74		62		0.801234
110		5		1		0.804509
-55		-31		36		0.80776
-27		-7		-23		0.811033
-18		17		-7		0.814385
-76		-1		36		0.817591
110		3		38		0.82081
116		-35		46		0.824054
-47		-18		53		0.827271
-17		35		45		0.830598
113		52		52		0.833935
91		80		47		0.837309
88		52		56		0.840526
-120		-30		-12		0.843754
-21		-234		53		0.846983
-5		-5		53		0.865949
-47		-35		71		0.86931
-113		13		56		0.872573
84		47		62		0.875903
93		-13		44		0.879277
-46		-49		40		0.88247
-12		-45		48		0.885791
-61		26		76		0.88911
-91		20		85		0.892402
86		4		58		0.895808
-81		-38		79		0.899256
-68		-35		42		0.902432
-74		22		75		0.905838
-120		77		54		0.909106
39		-255		86		0.912336
-118		-3		72		0.936237
-38		-255		57		0.939467
-53		-20		71		0.942834
106		29		50		0.946176
86		58		52		0.949411
103		-5		3		0.952945
-102		-48		41		0.956098
-46		-27		36		0.959314
-18		64		39		0.962543
-110		42		53		0.965791
-106		6		74		0.974084
-40		35		87		0.977224
-126		96		85		0.980589
38		98		40		0.983905
-34		91		53		0.987164
-3		45		33		0.990504
123		0		27		0.993869
-78		26		22		0.997134
-102		78		41		1.00044
-123		77		85		1.00383
-115		58		61		1.00716
120		62		106		1.01042
-85		47		67		1.01371
81		62		71		1.01697
47		112		43		1.02035
87		119		63		1.02371
46		115		54		1.02702
-101		55		53		1.03039
-31		110		51		1.0337
-114		-117		63		1.0544
75		-79		56		1.05769
-230		-95		63		1.06102
113		61		47		1.06427
-97		101		67		1.06748
-7		120		69		1.07081
-105		-109		109		1.07427
71		-117		95		1.0775
104		100		122		1.08107
93		78		125		1.08421
-119		78		-128		1.08732
-126		-88		-120		1.09057
54		-82		127		1.09389
60		89		122		1.09711
112		67		124		1.11517
-26		74		115		1.11853
-91		78		-113		1.12178
-71		-118		126		1.12509
104		-91		-118		1.12841
39		-70		123		1.13174
66		-91		-112		1.13496
93		96		97		1.13826
-62		105		-98		1.14154
-114		126		-125		1.14493
-64		-113		-100		1.14832
-127		-120		-92		1.15173
-29		97		-108		1.15493
-66		118		-94		1.15823
-89		121		-89		1.16547
41		-53		-98		1.16871
101		101		-105		1.17202
-48		39		125		1.17529
317		85		-119		1.1786
33		99		123		1.18175
-112		-123		-94		1.18503
-81		-119		-99		1.18825
267		76		-109		1.19157
294		32		-105		1.19477
316		70		127		1.198
-52		-122		-128		1.20119
-123		127		-128		1.20444
46		96		-114		1.20772
-112		38		-104		1.21104
274		16		125		1.21464
271		74		-107		1.21776
-74		84		-111		1.22104
112		98		-85		1.22428
-117		-2		-99		1.22751
300		32		-98		1.23516
-31		87		-93		1.23837
-66		108		-124		1.24168
-111		47		122		1.2452
-44		-19		92		1.24849
276		-7		119		1.2517
274		-28		-126		1.25515
-15		35		127		1.25846
-62		-247		-125		1.26172
-67		49		-125		1.26498
-35		-11		116		1.26814
261		10		-120		1.27142
-84		48		98		1.27474
93		-117		85		1.27803
27		77		75		1.28134
62		23		64		1.28488
-60		25		80		1.28807
-62		8		73		1.29128
82		79		63		1.29438
98		22		40		1.29768
-104		63		61		1.30089
112		3		39		1.30418
-235		77		54		1.31491
