 X		Y		Z		Time[us]
-64		121		41		1.59202e-309
-17		-113		37		0.00617962
-45		-109		62		0.0119683
-41		-125		41		0.0177099
-45		-128		41		0.0209457
-8		112		45		0.0241775
123		-87		62		0.0303161
-112		108		69		0.0335049
-27		95		44		0.0368227
126		-112		42		0.0477201
116		120		35		0.0510988
-75		-128		53		0.0544046
-31		110		48		0.0577244
-69		95		37		0.0609572
-112		-60		85		0.064318
-124		-54		89		0.0677538
-93		-92		72		0.0711216
284		-103		41		0.0769712
-127		-122		43		0.0874536
-65		126		28		0.0906764
-16		108		50		0.0939002
-15		106		41		0.097125
-114		-97		58		0.100251
-120		-54		46		0.103549
-111		126		62		0.106868
-85		115		35		0.110147
-74		117		42		0.128914
-26		121		60		0.132182
-59		-110		62		0.135504
-127		-102		61		0.13881
123		-106		52		0.142119
-70		123		38		0.145461
332		-106		14		0.148777
-10		-108		68		0.152005
-88		-113		98		0.155222
-108		-111		50		0.158486
-82		110		40		0.16185
-57		-93		32		0.165221
257		-99		41		0.168504
-52		-78		33		0.172026
-77		-87		76		0.175243
-119		115		59		0.17845
-29		116		28		0.181615
275		115		56		0.184849
-35		-116		63		0.188164
-103		123		40		0.191394
-97		76		49		0.194595
-80		105		26		0.197868
-35		94		24		0.201122
285		-113		51		0.20438
-4		-113		69		0.207698
-102		-67		43		0.210938
-104		-94		31		0.214288
-34		119		46		0.217609
302		-106		49		0.220822
278		-101		60		0.224222
-48		120		42		0.227541
-92		108		33		0.230803
-35		-117		71		0.234236
-15		-128		47		0.237612
275		-123		55		0.24079
-4		126		70		0.243966
116		-82		80		0.247135
-104		-126		55		0.250301
-78		119		53		0.25355
-14		86		22		0.256849
268		114		13		0.260143
-22		-86		28		0.2634
-43		-119		29		0.266637
-88		102		23		0.269863
-26		90		-1		0.273138
262		-114		60		0.276412
1		-111		32		0.279748
-50		-112		25		0.283018
-103		116		55		0.286238
-68		67		21		0.289469
-11		110		47		0.292838
272		106		43		0.296181
-56		-82		49		0.299504
-73		-116		41		0.302945
-120		-125		52		0.306301
-74		-104		87		0.309446
-13		-126		36		0.312647
-46		-119		27		0.31627
106		-108		61		0.320693
117		83		28		0.323795
-78		78		13		0.327058
318		90		12		0.33035
19		-117		25		0.33358
-38		114		59		0.346571
-70		-113		54		0.349739
-34		-85		31		0.352904
89		-113		90		0.35627
-91		-122		43		0.359637
-19		114		67		0.36286
59		74		43		0.366226
-26		-94		38		0.36952
-82		-110		15		0.372743
-105		-116		55		0.375913
120		-87		48		0.379235
-40		119		92		0.382529
-25		-118		52		0.385863
-92		124		34		0.389178
-99		-16		46		0.392292
-88		-74		50		0.395409
-92		113		37		0.398609
-51		114		35		0.401732
-5		-111		24		0.405042
-93		-108		52		0.408174
-105		-111		52		0.411349
123		-118		9		0.414577
-54		119		55		0.417936
-41		-97		60		0.421466
-94		-51		24		0.42798
107		111		46		0.431205
110		116		56		0.434449
271		-116		50		0.437713
-9		-105		33		0.440916
-6		-103		30		0.444294
-76		-89		49		0.447603
-81		-105		40		0.450883
-77		108		35		0.45412
-36		-99		55		0.457456
-53		-96		61		0.460747
-85		-47		48		0.463936
107		-81		49		0.467191
-72		-123		25		0.470383
-90		119		48		0.473787
261		-108		46		0.477377
-73		-107		60		0.480761
-105		-122		58		0.484304
-128		118		61		0.487526
-66		-117		49		0.490679
-27		117		66		0.493838
6		-78		70		0.497205
-114		-90		78		0.500444
11		127		44		0.515465
-64		125		33		0.528065
-69		94		47		0.531222
-37		112		47		0.534549
-117		-80		67		0.53802
-116		-119		68		0.541251
-90		120		73		0.54486
266		118		68		0.548018
272		-102		31		0.55119
-15		-67		26		0.554476
-109		-48		69		0.557671
-71		-77		26		0.561025
-24		107		38		0.564246
282		112		51		0.567525
289		98		26		0.586264
259		-79		33		0.589573
-61		-69		34		0.592994
-99		-99		49		0.596327
-63		104		35		0.59952
-34		92		32		0.602781
-37		122		35		0.60595
-22		-94		75		0.609208
-128		-56		62		0.612479
-63		-111		45		0.615872
-75		95		35		0.619295
374		-127		65		0.62266
8		-98		35		0.625914
-25		-98		39		0.645616
-101		-83		32		0.648876
-117		110		65		0.652267
-88		81		55		0.65556
-31		98		34		0.658745
285		-80		46		0.661919
-15		-99		36		0.665251
118		-113		34		0.66854
119		-112		41		0.671854
-61		89		46		0.675212
-17		-127		4		0.678738
-20		122		27		0.682045
5		-104		28		0.695007
-87		-113		38		0.707592
-44		-128		50		0.710839
-38		-123		43		0.714021
-3		-125		48		0.717714
