 X		Y		Z		Time[us]
-40		89		16145		-3.75371e-44
523		78		17275		0.00614069
1055		37		15690		0.0125304
-76		-114		-38		0.018943
790		75		16418		0.0253497
-115		303		16474		0.0344662
-106		93		-97		0.0516224
1063		-46		-72		0.05818
-69		102		-15		0.0649357
1076		373		16495		0.0732123
593		-8		16194		0.0893154
782		-28		-86		0.0955401
780		290		17219		0.102046
551		280		-57		0.112144
-9		319		-20		0.118625
804		-127		-3		0.125067
-33		-26		-33		0.131389
-59		-6		16906		0.137737
796		363		-90		0.144175
-78		324		-19		0.150671
-49		-79		-32		0.15717
864		-82		16423		0.163672
616		303		16957		0.1702
-40		-73		16673		0.176316
886		271		17015		0.182557
-1		-101		16948		0.189191
-70		304		-12		0.195665
-17		-79		-62		0.202069
844		-28		-12		0.208594
-53		-77		-67		0.215211
-69		279		-23		0.222124
-33		339		17459		0.228544
783		-42		-29		0.235082
-45		-101		16181		0.241645
1055		118		-27		0.248143
-68		-121		16711		0.254278
891		-41		17261		0.26061
794		-127		16422		0.267046
1295		-42		16668		0.273331
-95		-59		16677		0.279623
-21		327		16765		0.286192
-120		-40		-5		0.292543
-56		358		16245		0.299035
828		-127		17204		0.305525
606		-32		17717		0.311831
-21		-125		16391		0.317966
823		-34		-28		0.324395
-121		-55		16918		0.330874
597		-68		15628		0.337326
-100		-113		-55		0.343714
-43		-107		15996		0.349986
1096		-125		-116		0.356285
-70		110		16194		0.362844
-1		-18		-47		0.369671
856		7		15984		0.380174
623		-58		-41		0.386461
1135		-34		-121		0.392945
883		-32		-10		0.39938
-116		42		16963		0.405799
-76		29		15623		0.412171
-82		85		-39		0.418671
-117		-69		16242		0.425039
1122		50		16746		0.431792
854		14		16236		0.438772
790		330		-67		0.462401
-38		370		17272		0.469035
1107		-45		-95		0.47557
-109		104		-96		0.482092
319		-120		16644		0.488611
-59		343		15924		0.49904
828		-33		15903		0.505507
-14		59		-60		0.511932
-104		-66		-86		0.518546
779		45		-63		0.52487
-12		-55		16697		0.531142
842		-75		-64		0.537472
363		319		-118		0.543963
864		324		16410		0.550741
855		119		17236		0.561411
822		-78		-1		0.567981
-53		320		17275		0.574427
-104		279		-40		0.581109
619		111		-120		0.587562
815		274		-113		0.593851
778		80		17276		0.600178
-50		-86		-26		0.60656
-111		-4		16428		0.613119
1280		-1		16390		0.619438
-67		-22		-72		0.643061
858		70		-61		0.649358
872		109		-19		0.655731
1067		279		16416		0.662291
882		102		-32		0.669058
-74		-100		16498		0.679126
380		18		-75		0.685536
-85		19		-128		0.691832
-24		58		17217		0.698329
-89		-68		16184		0.704666
-42		264		-53		0.711018
876		-53		17169		0.717371
-17		349		-94		0.72401
-120		-38		-120		0.730544
-106		5		-24		0.750877
1054		-121		16682		0.757373
866		33		-73		0.763713
843		86		-72		0.770097
-126		369		-115		0.776447
-73		-32		17421		0.782985
822		-21		16938		0.789388
-46		-9		-86		0.795524
-25		294		17174		0.801926
-66		-62		15633		0.80834
600		-52		-25		0.814761
792		-73		-72		0.821083
-112		277		16668		0.827507
634		17		-96		0.833938
558		-36		-110		0.840342
-42		-69		15649		0.846794
-3		-8		15677		0.853277
-92		299		16245		0.861017
863		380		16721		0.867354
-37		26		16172		0.890562
789		343		-8		0.8971
-26		308		16684		0.903313
778		-117		16651		0.909725
792		-74		16743		0.916262
775		-54		-37		0.922971
893		-40		17023		0.949198
-96		323		-99		0.955656
612		75		16709		0.962147
803		-98		-56		0.968652
831		-83		16480		0.97769
