 X		Y		Z		Time[us]
-117		1398		-22		-4.56469e-44
834		1602		-96		0.00641925
811		-105		-52		0.0127545
-31		1299		16752		0.0191377
-45		-102		16918		0.025426
-64		-24		17450		0.0346893
-17		1586		-33		0.0436337
-53		-112		-124		0.0499709
886		-27		16960		0.0567062
551		1351		-104		0.0632174
773		1361		16196		0.0700067
-62		1608		-90		0.0848962
262		-94		16454		0.0911305
1092		1083		15919		0.0976007
582		-62		15631		0.122103
-6		-45		16699		0.128603
-97		1362		-35		0.135044
839		1578		16648		0.141476
815		-18		16906		0.148019
-111		1407		-127		0.154681
578		1375		16968		0.160869
-32		-12		17019		0.167105
-122		1542		17492		0.173756
-32		1300		-117		0.180087
616		-46		-41		0.18651
-56		-22		-22		0.193026
831		-61		16171		0.19944
835		-120		-29		0.205755
589		-75		-32		0.212113
790		-45		-108		0.218478
570		-101		16693		0.225118
-34		1398		-83		0.231337
-17		-48		16906		0.237531
-115		1375		-51		0.243798
888		1394		-93		0.250173
-68		1295		15942		0.256522
562		1374		-115		0.262951
-63		-127		16419		0.269468
-117		-17		16484		0.27607
1045		-113		16735		0.282338
-89		-45		17244		0.288748
-45		-21		16479		0.295211
-102		1588		16687		0.301412
522		-42		-5		0.307757
-37		-58		16717		0.314224
794		1369		-110		0.320653
-36		-37		-23		0.327079
-109		1315		-125		0.333572
571		1560		16202		0.340004
515		-1		16444		0.346316
819		1557		15901		0.352668
-88		1596		16132		0.359327
546		-128		16395		0.365654
611		-5		17263		0.371757
-40		-117		-11		0.378187
851		1394		-117		0.384559
842		1383		-95		0.39099
773		1627		-4		0.397254
568		-9		17428		0.403718
-100		1356		16939		0.410085
1076		1300		-77		0.416519
-21		-120		16450		0.423144
-83		1592		16969		0.429369
-95		-98		-13		0.435502
1096		1394		16643		0.441894
816		-86		-36		0.448403
-128		1083		-82		0.454733
859		-27		17159		0.461307
-50		1373		16416		0.467558
-3		1591		-115		0.473872
826		-73		16762		0.480386
607		1399		-27		0.486924
-56		-107		16980		0.510832
835		-75		-67		0.517155
522		1555		16137		0.52346
1059		-41		-12		0.529768
-52		-90		-24		0.536285
-57		1359		16738		0.542849
872		1594		-43		0.552664
624		1283		16669		0.558935
-52		1654		16689		0.565633
-6		1383		15940		0.571992
-100		1391		-99		0.578297
523		-110		-65		0.584821
-120		-59		-79		0.591064
814		-63		16977		0.597561
-8		1541		16669		0.604302
892		-21		16708		0.612508
-120		-126		16461		0.618743
-66		-52		-60		0.625374
-16		1406		-32		0.631744
550		-121		-39		0.638045
-125		1544		-110		0.644453
892		1578		-72		0.650767
1104		-7		-36		0.657011
-28		-106		-53		0.663535
628		-36		-12		0.669933
-31		-17		-42		0.676142
-56		-98		-3		0.683753
1059		-61		-57		0.690077
-38		-126		16423		0.711954
-77		1402		-94		0.718365
771		-117		16389		0.724663
582		-111		16435		0.730924
-54		1302		-67		0.737367
823		1393		-127		0.743905
551		-112		17515		0.75054
-83		-53		-33		0.775163
622		1365		-82		0.781522
-59		1303		-20		0.788302
572		1613		-22		0.79479
-97		-104		15969		0.820244
807		-123		-24		0.826739
-17		-122		16731		0.833206
-6		1374		-47		0.839742
575		-102		16692		0.846212
523		-86		16911		0.854677
563		1300		-21		0.861153
836		1397		-128		0.867513
-69		-37		16128		0.87384
-116		-22		16980		0.880151
-13		-110		-126		0.886592
829		1381		16244		0.893121
-70		1541		-124		0.899624
1092		1570		-16		0.906414
832		1610		16447		0.912693
-104		1557		16995		0.918943
-49		1369		16754		0.925276
-104		1349		-119		0.931622
349		-79		-95		0.938076
818		1378		16250		0.944393
-89		1793		-82		0.950968
627		-69		16496		0.957337
859		1365		-72		0.963732
582		1574		-12		0.970204
-26		1116		-115		0.976431
-74		1335		16488		0.982499
-115		-74		-27		0.988875
-122		1544		16900		0.99578
-56		-58		-29		1.00242
1064		1381		17209		1.00888
789		1092		-61		1.01523
882		-19		16230		1.02144
-77		1353		-12		1.02791
-78		-41		17421		1.03453
860		-16		-127		1.05007
784		-1		-101		1.05624
-6		1651		16494		1.0626
-109		1555		-109		1.06902
-32		1548		-49		1.07535
843		-42		16765		1.08166
1110		1319		16991		1.08817
-38		1583		17199		1.09505
882		1663		17164		1.11057
-45		2139		-75		1.12488
584		1313		-56		1.13127
-128		-4		-24		1.13765
517		1026		16391		1.14412
794		-121		-60		1.15068
-4		1088		-9		1.17199
796		1646		-7		1.17844
-112		1546		-96		1.18479
-65		1542		-67		1.19105
-50		1539		15985		1.19767
-99		1584		16427		1.20446
-43		-123		-67		1.21066
-14		-95		-72		1.21689
806		-83		16205		1.22319
615		1361		-24		1.22959
583		1538		-101		1.23582
-36		1563		-60		1.24221
-26		1325		16185		1.24854
-78		1366		16691		1.25494
888		-113		-125		1.26138
835		1628		16436		1.26777
-24		1343		-96		1.27392
589		-58		-36		1.28034
-28		-9		16669		1.28664
847		1306		16747		1.29299
851		1361		-53		1.29945
627		-33		-94		1.30577
-65		-28		-61		1.31197
-124		-92		17412		1.31842
-73		-61		-95		1.3251
-54		1292		-75		1.34971
800		-93		16944		1.35616
-24		-8		16721		1.36237
-89		1146		16504		1.36878
-9		1828		-39		1.37533
-37		1393		-74		1.39913
-61		-89		16911		1.40546
639		-28		15981		1.41208
