 X		Y		Z		Time[us]
-19		-5		16746		-4.06024e-44
1300		-72		-112		0.00617695
1280		1300		-56		0.0126409
-64		-113		-15		0.0190499
1115		1361		-122		0.0253938
-28		-105		16476		0.0343497
-9		1386		16442		0.0524946
-32		-62		15940		0.0589545
1284		1292		-124		0.0654975
1096		1347		17277		0.0739204
1611		-62		16949		0.0815594
1387		-122		16509		0.0958543
1580		1315		-99		0.102284
1395		-12		-46		0.113748
-112		-51		16988		0.120572
1120		-73		16739		0.127012
1309		-27		16172		0.13355
-27		1147		15919		0.139797
-109		-16		-128		0.146301
883		1280		16680		0.152656
-111		1329		-108		0.159066
1652		1316		-20		0.165495
1148		1367		-67		0.17203
1058		1348		17196		0.178149
1099		-89		16492		0.184475
-40		1554		16504		0.191008
1135		1352		17275		0.197312
-36		1329		-23		0.203744
1807		1389		-35		0.210196
-125		-72		-47		0.216646
-101		1386		-126		0.223088
-123		1398		-77		0.229539
-40		-102		-101		0.236049
1052		1366		-53		0.242549
-24		1296		17490		0.248737
-12		-92		-71		0.255254
-52		1105		17011		0.261627
1400		1292		16396		0.268162
1075		1320		16996		0.274631
-38		1619		-65		0.281098
1369		-42		-107		0.287448
-122		1355		-52		0.293781
1051		1052		-25		0.300284
1332		-27		-73		0.306594
-109		1602		-115		0.313144
-28		-82		16486		0.319599
-81		-17		-80		0.343525
-81		-53		16135		0.350078
-76		1362		16988		0.35631
1288		1341		-32		0.362703
-91		1288		-92		0.369208
1320		1048		-11		0.3756
-20		1349		16933		0.400173
-100		1360		16663		0.406602
1352		-49		15892		0.412957
1316		1297		-17		0.419314
1591		1336		16476		0.426191
-37		1583		16392		0.440597
1403		-113		16924		0.446943
-16		1361		16399		0.45335
1404		-105		16209		0.459787
-12		1402		16687		0.466096
-72		1312		16734		0.472526
1406		-75		-65		0.479019
-45		-121		16479		0.485448
-81		-32		16908		0.491884
1374		-113		-68		0.497949
-11		-43		-35		0.504359
1029		-88		-32		0.51092
1315		-28		17700		0.517278
1386		-90		-75		0.523681
-101		1105		-117		0.530059
-42		1369		16424		0.536448
814		1336		-47		0.542862
-93		-82		-19		0.549397
1371		1566		16509		0.556114
1103		1283		16201		0.562463
1663		1345		-25		0.568828
-101		-1		-1		0.575149
1103		1296		-120		0.581487
828		-82		-47		0.587926
1091		1389		16642		0.594298
-36		-97		-8		0.600716
-45		-91		16688		0.607111
1335		1084		17000		0.613661
-120		-77		16684		0.620222
1400		1361		16704		0.642938
-29		1332		-60		0.649434
-67		-126		-32		0.655695
1361		-116		-95		0.662095
-108		-8		-12		0.668573
-121		1295		15952		0.674938
-16		1361		-33		0.68239
-115		1111		16707		0.688664
-9		-89		-115		0.694971
-36		-45		-73		0.701433
1124		-102		-105		0.707883
1319		1315		16461		0.714439
1082		1381		-104		0.720709
1138		1295		17720		0.727035
1344		-61		-116		0.733504
-19		-121		-3		0.739995
-99		-28		-24		0.761467
-76		1386		-56		0.767942
1371		1078		16395		0.774353
-29		1383		17507		0.780555
1295		-118		16725		0.787109
1040		1399		17273		0.793739
-15		-105		17159		0.800339
1323		-117		-32		0.806523
-121		1105		-65		0.812765
1059		-126		-28		0.81916
-86		-95		-84		0.825567
-96		1308		16140		0.832125
1304		1602		-9		0.838845
-115		1132		16992		0.845132
1574		-27		16424		0.851531
-116		-8		-69		0.858077
-109		-118		-58		0.864579
1295		1616		16669		0.870642
1316		1291		16919		0.876942
1315		-64		-128		0.883371
1107		-85		16458		0.890024
-98		-53		15919		0.896445
-91		-82		-28		0.902948
-86		1280		16439		0.909328
-56		-91		16695		0.915807
-13		-1		16719		0.922309
-40		1315		16196		0.929029
-32		1351		-12		0.935319
1030		1304		15680		0.941585
-101		-97		17279		0.947927
1344		-76		16671		0.954185
1336		1283		-112		0.960582
-91		1288		16666		0.966964
1324		-121		16133		0.973286
1084		1284		17238		0.979444
1036		1312		-25		0.985897
-74		-9		16480		0.992501
1324		1375		-127		0.99888
1283		-15		-103		1.02327
-62		-36		-77		1.02976
1038		1406		16695		1.03601
1400		1353		-70		1.04272
-3		-126		15741		1.04926
-65		-37		-70		1.05877
-52		1313		17503		1.06516
1336		1336		16927		1.07166
-76		-86		-44		1.07813
-17		-7		-35		1.08456
1142		-48		16953		1.09084
-66		1386		-36		1.09711
-98		1404		-67		1.10357
1361		-92		-92		1.11009
-81		1390		16719		1.1166
-24		-27		-24		1.12291
-108		1296		-83		1.12914
1407		1360		17175		1.13557
1378		-72		-39		1.1423
1339		1658		16475		1.14866
1406		-113		-5		1.15495
1361		1296		16407		1.16137
-90		-93		16719		1.16768
-41		1124		-115		1.17445
1340		-123		-44		1.18092
1139		1317		16743		1.1874
-100		-65		-41		1.19354
1393		-41		-67		1.19972
1399		-15		-52		1.20602
-118		1096		15704		1.21237
1148		-84		16941		1.21873
1333		1282		16411		1.22509
1555		-86		-33		1.23145
1071		-41		17171		1.23776
-12		1304		-84		1.2444
1313		1088		-111		1.25102
-54		1538		17495		1.26987
-61		-97		-77		1.27625
1325		1091		-115		1.28246
-104		-91		15969		1.28885
1402		1042		16988		1.2953
1112		-99		-49		1.30155
-126		-5		-104		1.30786
-3		1312		-12		1.31773
-113		1360		-57		1.32414
-66		-100		-31		1.33042
1584		-77		16198		1.33673
1068		-105		16697		1.34321
1351		1356		16721		1.34972
1299		-54		16504		1.35598
1066		1311		17408		1.36242
1391		-21		17427		1.36918
-54		-56		-53		1.37758
1304		1390		16153		1.38376
1043		1344		-104		1.3901
1071		-53		-36		1.3964
-109		-107		17425		1.40277
-32		-42		-28		1.40912
1374		1369		16952		1.41547
806		-86		16153		1.42184
-60		-109		15650		1.42843
1027		-105		16960		1.43479
-32		-57		16439		1.459
1078		-70		16474		1.46558
1144		1621		-32		1.47191
-106		-45		16935		1.47838
-44		-112		17744		1.48501
-95		1373		16149		1.49139
-96		-83		16922		1.50275
