 X		Y		Z		Time[us]
571		1134		-80		-4.42808e-44
-37		-19		-92		0.00637297
522		-37		16716		0.0127229
566		1116		-33		0.0189949
99		-28		-88		0.0253209
550		1114		-28		0.0351198
376		1094		-70		0.0413948
-61		-5		16898		0.0554058
586		1083		16438		0.0618307
619		-81		-81		0.0682697
-56		-113		16391		0.0747307
1031		-24		-76		0.0806366
-3		1297		17264		0.0956206
570		1114		16999		0.10177
598		1151		16443		0.108187
604		1120		-81		0.133929
-116		1070		17187		0.140351
363		-70		-99		0.146494
-28		818		-108		0.152905
-120		-36		-86		0.159281
370		-12		16746		0.165672
-97		-11		17459		0.177003
-25		-117		16657		0.183324
-20		872		17152		0.189712
-34		-53		16685		0.196057
326		-81		16189		0.202337
568		-113		16906		0.208787
-56		1042		-72		0.215209
382		1038		17533		0.221556
542		1029		-86		0.227971
-29		-16		-47		0.234243
528		-101		-54		0.242083
562		1111		-76		0.248455
814		1122		-55		0.257055
-68		-84		-47		0.263428
623		-52		-36		0.269995
-128		1052		-32		0.276398
-56		1058		16652		0.282673
317		-117		-5		0.289056
808		1099		16219		0.29546
554		1030		-124		0.301929
-37		-70		17199		0.308283
-112		-45		-64		0.314842
324		1337		-81		0.321205
-69		1132		16479		0.346301
-21		-85		16165		0.352683
-59		-11		-6		0.359198
327		1300		16220		0.365502
-118		1124		-22		0.372212
-40		1111		16248		0.381936
603		1090		16983		0.388258
-20		-86		-17		0.394547
-128		-92		15989		0.400869
800		1400		17252		0.407202
858		-16		17255		0.413641
-21		-36		16500		0.419832
-8		1034		17245		0.426267
287		1118		-31		0.432748
558		1390		-99		0.43946
271		1128		15875		0.465082
-34		-105		16403		0.471594
778		1345		-117		0.477953
533		1131		17011		0.48444
546		1098		16144		0.490749
-31		1378		16164		0.51302
866		1104		-125		0.519526
-93		-38		-118		0.525943
-104		-44		16699		0.532285
-6		1096		17187		0.538717
794		1055		-27		0.545223
268		-9		15881		0.552085
536		1142		-117		0.558391
-63		1316		16669		0.564909
611		1146		-107		0.571303
547		-80		16969		0.577654
526		-49		15930		0.583994
-58		-20		-74		0.59038
274		-21		15937		0.596874
272		1300		-106		0.603313
798		-47		-103		0.609682
515		-121		-3		0.616161
-110		1038		16233		0.622299
628		-27		15954		0.628397
519		890		-71		0.634892
258		1094		-111		0.641366
353		-7		-82		0.647761
-3		1084		-56		0.65423
382		1080		-123		0.660619
-66		1144		16486		0.666927
-82		1324		-101		0.673425
-49		-42		-111		0.680248
-56		-88		16479		0.693193
-13		1149		-115		0.699524
-85		-69		16412		0.70604
538		1288		-125		0.71235
-18		-81		16660		0.718724
-6		-20		16685		0.725134
789		1112		16155		0.731426
-59		-53		16480		0.737888
264		-45		-108		0.744585
-28		1067		16944		0.751121
-56		-113		-70		0.775573
371		1064		-120		0.78199
563		-60		-17		0.788205
-126		1120		16474		0.794601
-106		1304		15968		0.801175
-85		-45		16663		0.807613
539		-77		16751		0.816899
559		-109		-125		0.823184
-53		-13		-72		0.82956
-20		1303		-104		0.835949
282		-40		17171		0.842298
373		1313		17252		0.848497
626		-70		16973		0.854948
-126		-85		17023		0.861376
-5		-40		16507		0.867839
-4		1056		17736		0.894134
-89		1072		-36		0.90066
620		-118		16156		0.907034
533		1287		17180		0.913537
-26		1351		16438		0.919915
333		-15		-111		0.943188
324		-92		16152		0.949572
336		1291		-124		0.955884
575		1315		17163		0.96224
559		-57		-115		0.968761
586		1072		-126		0.975368
-90		-69		16703		0.985839
-29		1375		-99		0.992116
-17		-27		-48		0.998621
515		-40		-64		1.00496
-65		-104		-84		1.01141
533		-85		16204		1.01761
592		-80		16697		1.02399
359		822		-107		1.03056
-113		-48		15994		1.03732
-50		1538		16964		1.04379
-79		1282		17767		1.04988
259		1146		-92		1.05626
-37		845		-33		1.06254
1		-51		16685		1.06889
-101		1085		16173		1.07554
-6		-120		17245		1.0819
-81		-85		-28		1.08842
-20		1291		-76		1.09485
816		1128		16995		1.10139
-66		-15		16224		1.1078
-50		-19		16715		1.1343
-96		-52		16938		1.14065
-59		-44		17169		1.14697
347		1148		-7		1.15361
-115		-20		-70		1.15988
582		-117		15967		1.18359
-79		1090		16486		1.19019
-61		1131		-68		1.19649
298		-33		16696		1.20292
324		1389		17533		1.20962
351		-24		16248		1.23224
315		-56		-71		1.23876
-101		1118		-111		1.24504
319		-92		-39		1.2515
-56		-9		16739		1.25795
380		880		16943		1.26475
14		1050		-128		1.27091
799		-56		-128		1.27707
1143		1621		-121		1.28338
