 X		Y		Z		Time[us]
1810		-62		-72		-5.35292e-44
-91		1082		16471		0.00627999
2407		-33		-54		0.012586
2314		1349		17472		0.018967
2392		-28		16908		0.025345
-73		-118		-71		0.0347979
-61		-95		-121		0.0464259
2361		-97		15195		0.0530499
-15		1311		-115		0.0595649
2876		886		-31		0.0664219
-115		1051		-92		0.0723619
2363		-41		16419		0.0872418
-37		-52		-82		0.0937068
-20		-56		-69		0.114143
2683		-84		16155		0.12058
2926		1331		16135		0.12721
2897		-31		-85		0.133576
2603		1140		16726		0.139951
2420		-85		-36		0.146542
2620		-27		16763		0.153021
-49		-49		-112		0.15947
2854		1136		17439		0.165727
2655		1110		16479		0.172203
-111		-104		-96		0.17862
2588		1320		-68		0.184937
2611		1063		16668		0.191445
-108		-64		15935		0.198052
2133		1345		17221		0.204415
2139		1075		-96		0.210703
-92		1034		16687		0.217126
3166		-40		-105		0.223682
2673		-105		16672		0.229926
-66		1116		-4		0.236157
-57		-112		-46		0.24259
2827		-15		16484		0.248819
2644		-126		17175		0.255284
2424		1116		-115		0.261771
2336		-22		16653		0.268229
2391		1105		-86		0.274629
-109		-31		15487		0.281324
-88		-92		-38		0.287894
-116		1111		16682		0.294525
2893		1370		-62		0.300817
3116		1324		-21		0.307092
2687		1066		15736		0.3135
2376		-40		17234		0.319884
2109		-112		17183		0.32647
-22		818		-100		0.333095
3350		-88		-21		0.339638
-52		-116		-88		0.34595
2912		-84		16735		0.352356
2331		-51		-91		0.358943
2891		1103		15994		0.365299
3118		1109		15194		0.371437
2604		-12		-110		0.377815
2823		1120		-68		0.384644
2120		-40		-89		0.39136
-25		-74		16235		0.397673
2943		-85		16444		0.404189
2664		-106		17209		0.410632
2855		-124		-39		0.417207
-127		-37		-6		0.423676
-93		-13		16715		0.430351
3146		1327		16460		0.43664
-30		-85		-102		0.442804
2418		1128		15988		0.449179
-100		1080		-73		0.455549
-109		-52		-49		0.462144
3108		1112		17445		0.468578
2920		-116		17428		0.474898
2573		1056		16650		0.481264
3148		1052		-40		0.487766
-42		1333		15967		0.49435
-28		1060		-42		0.500637
2607		-80		15945		0.506825
-61		814		-77		0.513354
3131		1134		-100		0.519697
-96		1308		16209		0.526429
-68		1340		16653		0.533024
2936		-32		-86		0.53939
3159		-40		17209		0.54577
3131		-69		-95		0.552258
-111		-16		17443		0.558793
-89		-25		16436		0.565316
3363		-121		-28		0.586376
-108		-20		17424		0.592892
-96		1078		-17		0.599265
-44		839		16242		0.605669
-56		1337		-88		0.612005
2943		1288		-30		0.61853
2632		-3		-20		0.625246
2363		-24		-101		0.631356
3098		1040		16474		0.637575
2916		-16		16415		0.643905
3188		-121		17430		0.65034
-21		-41		16952		0.65664
2835		1076		-84		0.663034
-56		-76		-29		0.669384
-7		1080		15156		0.675726
-64		1290		-63		0.682267
-86		-36		-104		0.689001
2570		1082		-126		0.695307
-60		1295		15963		0.701557
3340		-79		16935		0.707977
2876		-120		15620		0.714541
-49		-120		-124		0.721047
-62		1046		17002		0.727406
-97		1047		-85		0.733711
-25		1623		16987		0.740095
2619		1115		16900		0.746533
-24		-85		-91		0.75336
-1		1088		15960		0.759692
3405		-120		-71		0.765944
2872		-118		16666		0.772193
2824		1132		15924		0.778549
3158		1332		-105		0.784911
3401		-16		-48		0.791395
2924		-82		15625		0.797914
2609		1140		-33		0.804106
2632		1040		-61		0.810425
-53		774		15895		0.816908
-61		-41		15883		0.823509
3167		-115		-27		0.834818
-100		1098		16395		0.841334
3408		-20		-76		0.84765
2899		1307		-47		0.854004
2639		-106		15877		0.860453
3086		-68		-115		0.866854
-104		1055		16224		0.873236
3407		1547		-124		0.879625
3082		-53		17527		0.886103
-47		-3		-100		0.892456
2852		-125		16182		0.916207
2904		776		16909		0.922733
3110		823		-78		0.929033
3182		-1		-85		0.935641
3090		1128		16651		0.942012
3103		-60		-127		0.951257
3370		-73		-117		0.957589
-37		-21		16192		0.963982
3115		1103		-81		0.970382
3118		1360		-7		0.97673
-33		1101		16191		0.983133
3388		1312		16394		0.989501
3127		-60		-56		0.996247
-24		-121		-53		1.00269
3700		-22		-32		1.00928
2935		-28		16739		1.01571
-1		1311		-97		1.02203
-88		-58		17928		1.02844
3401		-58		16484		1.03499
3414		1317		15925		1.04154
-78		-5		17681		1.0479
3195		-126		16911		1.05437
-74		1084		-12		1.06061
