 X		Y		Z		Time[us]
1105		-86		16399		-3.94639e-44
-92		1616		-9		0.00628102
-21		-86		16765		0.012533
-96		1383		-49		0.018759
1299		-16		15937		0.0252341
1124		-81		16911		0.0343561
1317		1644		16157		0.0431341
1356		-69		16398		0.0494901
1651		-58		16180		0.0560481
1621		1283		-96		0.0626251
-93		-75		-91		0.0693772
1548		1381		16687		0.0843342
1570		1538		-69		0.0906552
-36		1080		-71		0.111243
1559		-48		16908		0.117668
1654		1316		15941		0.124014
-38		-5		-127		0.130543
1613		-106		16924		0.137001
-122		-121		-4		0.143355
-111		-110		-19		0.149934
1312		-124		16743		0.156464
-98		-41		16407		0.162643
1617		1650		-53		0.168964
1563		-105		16748		0.175401
-97		-63		16249		0.181834
-17		-81		15689		0.188261
1140		-93		16715		0.194743
-28		1627		16415		0.201098
-59		-33		-74		0.20741
-38		1550		16189		0.213785
876		-123		-60		0.220496
563		-65		16386		0.226733
-5		1639		-64		0.232882
599		-51		15437		0.239237
337		1558		-47		0.245702
566		1563		16656		0.252674
-53		1283		-113		0.259127
-30		-73		-122		0.265575
11		-28		-54		0.271999
-89		1621		15956		0.278434
-20		1378		-36		0.284738
-38		-57		-101		0.291214
15		1381		-117		0.297843
-31		-121		-46		0.304067
-209		1403		17207		0.310435
-53		-33		-93		0.316715
-38		-52		16495		0.323339
-36		-52		-111		0.329718
95		-96		-112		0.336126
-187		1308		16162		0.342621
282		1640		-67		0.348968
332		1551		-102		0.355494
-26		-68		17476		0.361981
271		-61		-73		0.368138
610		1399		-86		0.374569
-126		-127		17687		0.381007
-72		1602		16204		0.387418
597		-77		16755		0.393791
847		-13		16721		0.40004
-54		1353		15950		0.40649
818		-57		16679		0.413094
812		-53		-33		0.419938
-28		-93		16392		0.426226
-37		-62		-17		0.432347
-82		-96		16411		0.438737
563		1611		17019		0.445203
888		1375		-11		0.451615
-58		1623		-23		0.458165
-52		1349		15743		0.464574
848		-116		16752		0.470806
1291		-122		16509		0.477177
-17		-22		-22		0.48376
1070		1118		16131		0.490097
863		1286		16722		0.506535
1058		-54		16742		0.513096
-91		-37		-53		0.519674
-51		-122		16713		0.526095
868		1542		15997		0.532271
-128		1537		-5		0.538804
-45		1608		-67		0.545377
-73		1387		16219		0.551697
572		-9		-106		0.574516
-111		1397		-122		0.580989
-73		-54		-49		0.587367
842		-49		-96		0.593711
776		1324		16983		0.600299
-57		1650		-74		0.606914
-9		1613		-62		0.613028
-125		1631		15942		0.619543
-36		-45		-11		0.626002
-76		-69		-103		0.63235
878		-46		-15		0.638686
1287		1539		16245		0.645043
-52		-93		16963		0.651359
1329		-53		17244		0.657811
891		1286		-13		0.664351
-21		-100		-125		0.690068
1541		-12		15624		0.696699
1335		-33		-33		0.70303
-86		-117		-28		0.709467
-116		-85		17185		0.71593
1313		1357		17267		0.730056
-74		-49		15876		0.744729
1067		1621		17178		0.75109
1040		1634		-114		0.757377
1328		-5		16993		0.764177
-19		-122		-123		0.770874
1345		1389		-21		0.777189
-72		1583		-93		0.783469
-58		1572		16213		0.789839
-13		-56		-108		0.796268
-40		-16		16671		0.802605
2063		1130		-113		0.808831
-108		-70		-48		0.815305
1860		-28		-44		0.821766
1628		1806		16458		0.828197
-54		-52		16461		0.83469
-64		-25		17244		0.840907
-61		1407		-3		0.84704
1544		1634		-83		0.853597
-100		-122		-49		0.859994
-9		-75		-22		0.866595
1650		-107		-124		0.872863
1592		-73		15723		0.87914
2086		1602		-61		0.885606
1882		-118		-28		0.892202
2070		1562		16943		0.89899
-91		-123		16923		0.922431
-125		1612		-82		0.928974
2072		-93		16182		0.935294
-13		1604		-30		0.941674
-99		-14		-91		0.948278
1880		1896		-72		0.954828
-68		1642		16916		0.96431
-99		1611		-14		0.970742
-111		1312		16662		0.977173
-118		-45		16920		0.983663
2106		1543		16448		0.990118
-73		1144		16224		0.996366
-120		1552		15932		1.00274
2083		-49		-31		1.00965
-81		-116		16728		1.01617
-5		1831		-81		1.03515
2054		1659		17434		1.04168
-128		1398		16399		1.04796
2429		1378		-23		1.0543
2680		-91		-65		1.06077
2410		1554		-112		1.06772
2938		1406		-26		1.07408
2879		-126		-97		1.08029
2818		1875		-32		1.08799
3188		-49		-5		1.09445
-69		1588		15663		1.10398
3128		-79		-72		1.11041
2926		-18		-100		1.11673
-94		-1		-92		1.12314
2866		1574		16407		1.12948
3401		-19		16939		1.13586
-41		-65		16992		1.14203
-37		1337		16988		1.14858
3396		1656		-108		1.1552
-27		-109		-30		1.16186
3144		-5		-107		1.18395
-38		1815		-24		1.19036
-32		-63		-46		1.19655
-110		1369		-105		1.20297
3354		-104		16465		1.20939
3668		1803		-8		1.21605
-110		-59		-97		1.24296
4192		1146		16465		1.24933
-115		-125		-33		1.25593
-53		-113		-64		1.26265
-58		-16		-77		1.28851
-76		-94		16398		1.295
3860		-21		15692		1.30168
3872		1636		-24		1.30832
4208		1627		-78		1.31993
-21		1911		-111		1.3262
3913		-88		16171		1.33275
4223		1808		16959		1.33904
4175		1820		-86		1.34537
3641		1798		16932		1.35182
4221		1327		-85		1.3583
-33		1651		16919		1.36481
3901		-93		16193		1.37155
-113		-40		-112		1.37768
-78		1602		-79		1.38395
-123		1640		15698		1.39024
-90		-63		-19		1.3967
-85		-98		15697		1.40295
-88		1539		15881		1.40946
4210		-17		-126		1.41574
4434		-54		16898		1.42217
-40		-108		-76		1.42888
-8		2070		16201		1.43509
-69		-37		15876		1.44151
4870		1333		16223		1.44785
4884		1646		-28		1.45419
-94		-40		16922		1.46067
-19		-70		16208		1.46706
-51		-54		-8		1.4734
4134		-124		16253		1.47981
-56		-5		-3		1.48645
4443		1542		-113		1.49328
-102		1568		16760		1.49957
4135		-58		16703		1.52139
-76		-58		17219		1.52789
-60		-102		-105		1.53425
4615		1362		-90		1.54051
4448		-78		-84		1.54699
-27		1563		-74		1.55365
-20		1374		15922		1.56167
4407		-11		15921		1.56793
4354		-17		16253		1.57444
-47		1558		16936		1.58112
-108		-82		-56		1.58754
3844		1576		-84		1.59408
-70		-37		-27		1.60026
-110		-102		-60		1.60665
4134		-48		-82		1.61319
4214		1651		15368		1.63837
-9		-126		-19		1.64482
-8		1615		16450		1.65113
-61		-59		-94		1.65769
-108		-96		-9		1.66414
-6		-12		16155		1.68885
-46		-115		16407		1.69525
4965		-30		16642		1.70159
-67		1647		-64		1.70814
-100		1592		15628		1.71492
4476		1814		-61		1.74234
5388		1587		-1		1.7488
5453		-50		-108		1.75532
-15		-122		16739		1.76187
-22		1596		-79		1.77185
5439		1867		-95		1.77818
4985		-36		15693		1.78488
5389		1320		-35		1.79135
-1		1655		16394		1.79765
-1		2359		16711		1.80405
-91		-83		-44		1.81057
5664		1814		-9		1.81701
-1		-70		15421		1.82349
-44		-100		15146		1.82987
4925		1571		-60		1.83605
-117		1898		15383		1.8425
-80		-120		16508		1.84908
4884		1580		-124		1.8554
-107		1407		15739		1.86193
-27		1646		15432		1.86833
-95		-110		-18		1.87464
5467		1366		-25		1.88122
4919		1813		-31		1.8878
-64		1856		15743		1.89879
5394		1590		-31		1.9051
4954		1621		15625		1.91155
-67		-30		14699		1.91784
-53		-20		16206		1.92431
-60		1636		-110		1.93059
-56		1621		-113		1.9371
4956		-124		-111		1.94354
5462		1542		-92		1.95043
5224		-8		-110		1.95907
5143		1615		16978		1.96542
5157		1647		-106		1.97193
5457		1613		15915		1.97829
-119		-45		16224		1.98458
-9		1636		16760		1.99102
4980		-127		15149		1.99734
-104		-32		16253		2.00362
4954		-118		-86		2.01038
-12		1542		16754		2.01694
-34		1319		-68		2.04034
5666		-41		17234		2.04672
5235		-113		-116		2.0531
5456		1642		15915		2.05957
5992		-99		-51		2.06624
4960		1827		-61		2.07682
-95		-127		17168		2.08329
5233		1578		-11		2.08974
5722		1546		-11		2.09612
-23		-89		-81		2.10251
5408		-115		17468		2.109
-122		-21		15677		2.11524
-41		-113		16152		2.12158
4870		1615		-28		2.12808
6227		-118		-124		2.13765
5642		-17		-83		2.14406
5416		-91		16451		2.15048
-28		-36		-120		2.15688
-118		-32		17251		2.16322
5168		-80		-52		2.1699
-88		-113		15442		2.17606
5898		1319		16705		2.18242
6422		-99		15157		2.18905
-83		-47		-72		2.19566
5634		-42		-99		2.203
-12		1572		-5		2.22811
7267		-16		17175		2.23444
6239		1919		15959		2.24086
5713		-17		16726		2.24725
5135		-57		16176		2.25386
-70		-37		15881		2.27651
5707		1313		-67		2.28316
5237		1884		-35		2.28979
-58		1840		-63		2.29646
3955		-86		-61		2.30298
4906		1851		-29		2.30966
4729		-73		15425		2.31577
-33		1546		-49		2.32192
-45		1815		16495		2.32853
4444		2051		-46		2.33483
-125		-72		-84		2.34126
-62		1902		-40		2.34758
3404		-126		16689		2.35462
3665		1555		-77		2.36106
-112		-57		-80		2.36757
-13		1617		15685		2.37429
-82		1383		-59		2.38075
-38		1807		-121		2.39205
2858		-13		-56		2.3985
-105		-4		-102		2.40478
-73		882		-50		2.41153
2360		1040		16237		2.41795
1900		-13		15925		2.42445
-84		-122		15993		2.43105
2637		1312		-11		2.4376
-91		-72		15681		2.44387
-44		1395		-78		2.45029
-97		1328		16155		2.45657
-100		1554		-90		2.46412
2571		-43		16161		2.47049
-117		2108		-107		2.48715
-62		-63		15627		2.49358
2395		1884		-102		2.49998
-12		-13		16938		2.50658
-51		2367		17152		2.5129
-49		1900		-103		2.5193
-7		1914		16445		2.52589
-19		2088		16957		2.53225
3418		-95		-62		2.53848
-104		1794		16939		2.54485
3334		-25		16750		2.55124
3414		1570		-68		2.5576
-99		1642		-24		2.56383
-110		2053		15950		2.57028
3596		1283		-100		2.57812
4195		1398		16673		2.58444
-56		1323		16186		2.59085
4202		-98		-126		2.60605
3705		-126		-106		2.6123
-49		-106		-49		2.61904
4404		-21		16932		2.62517
-63		1607		-72		2.63156
-49		-24		-1		2.63791
4207		1119		16228		2.64426
4103		1296		-55		2.65062
-38		-17		-128		2.65708
-89		-88		15647		2.66343
4696		1339		-123		2.66998
3613		-52		-10		2.67631
-72		1109		-112		2.68268
-88		-74		15481		2.68932
-68		1337		-119		2.69554
4147		1094		-56		2.70187
4114		-41		16712		2.71939
-82		-49		-97		2.72552
3657		1823		15424		2.73195
3136		1397		-47		2.73828
4152		-125		-16		2.7445
3584		1356		15965		2.75093
-29		1309		16236		2.75751
-36		1114		15631		2.76382
-40		-25		-77		2.77024
3684		-5		-57		2.78123
-102		-36		16390		2.7876
-117		-61		-120		2.79397
3656		1546		-35		2.80041
3675		1287		16732		2.80691
-86		1579		-115		2.81316
-94		1391		-49		2.81977
3653		1798		16693		2.82658
-7		1806		17215		2.83622
4437		1900		-6		2.8426
3907		-105		-112		2.84912
-22		-15		15703		2.85556
-94		1891		16748		2.86195
-72		-95		15696		2.86846
-97		1655		-68		2.87466
-69		2320		-104		2.88106
-86		-96		-11		2.88767
-49		2095		16137		2.89403
-113		1103		16205		2.90941
3095		1613		-97		2.91573
3127		-108		17179		2.92219
3866		-72		17220		2.92858
3083		-30		-111		2.93499
3108		-127		-16		2.94137
-45		-115		-94		2.94785
2875		1542		16736		2.9542
2938		2347		-82		2.97947
-22		-79		17000		2.98576
2876		-104		-68		2.99233
3158		-75		-97		2.99884
-63		-112		15696		3.015
2384		2367		-39		3.03087
-62		-100		-84		3.03719
-90		2066		15231		3.04361
-4		2360		-5		3.05039
-53		1288		-60		3.05855
2586		1630		15200		3.06486
-64		-58		-15		3.07126
2563		1064		-113		3.0776
2839		-25		-117		3.08395
2850		1280		-116		3.09036
-4		1915		15676		3.09676
-52		-86		-90		3.10323
2639		-95		-89		3.10991
3122		1541		-64		3.11664
2824		815		16166		3.12271
2609		1377		17460		3.12911
2304		-102		16478		3.1355
2407		1327		17432		3.14187
2673		-9		15887		3.14828
-117		1543		15227		3.15469
-116		1403		-11		3.16103
2074		-108		16904		3.16751
-29		1591		16697		3.17405
-251		1112		-1		3.18811
-655		-27		16502		3.19456
-1196		-38		16666		3.20101
-764		-112		17247		3.20743
-147		-101		-73		3.21396
-50		2094		-16		3.22016
295		-82		-26		3.22665
278		-86		15916		3.23313
324		1040		15195		3.24463
360		1300		-40		3.25105
114		-61		-86		3.2577
-112		-109		-78		3.26405
1407		1572		-119		3.27036
-51		1068		16693		3.27662
-58		816		-128		3.28296
-105		1652		-109		3.28952
1123		-75		-58		3.29617
343		859		-17		3.31692
1035		365		-42		3.32342
520		1571		-10		3.32984
-124		-108		16922		3.33616
1147		1834		16156		3.34265
2086		-99		-73		3.34916
1610		1140		16664		3.35557
1597		1840		16467		3.36174
1366		-114		-101		3.36809
-109		-41		-93		3.37457
101		1359		-88		3.38082
355		1631		17184		3.38735
524		1317		-12		3.39384
-1		-61		-69		3.40013
-66		-118		16181		3.40666
-99		-30		-55		3.41349
-85		-96		-21		3.41983
27		-102		-73		3.42605
-90		-20		-116		3.4325
538		1572		-79		3.43894
43		-62		14693		3.44548
346		1613		14657		3.4518
102		-85		17471		3.45828
611		1393		-46		3.46456
-50		1564		-96		3.47106
598		1632		17742		3.47748
-66		1617		-58		3.4864
887		-49		-116		3.49273
1051		1029		-103		3.49924
-110		-35		-17		3.50558
327		-83		-73		3.51194
517		-36		14709		3.51835
114		-97		-99		3.52463
263		-116		15211		3.5312
808		-47		-82		3.53784
1048		-72		-73		3.54438
623		1283		-93		3.56775
-47		1539		-115		3.57433
-102		-42		-64		3.58056
1090		-42		-27		3.58717
-121		860		17469		3.59379
-6		1092		16997		3.61593
-116		-37		-99		3.62239
-50		-14		-112		3.62892
-102		-116		-68		3.63525
43		1282		17447		3.64164
610		1843		15988		3.64841
1074		-89		-15		3.65464
-100		1631		14603		3.66083
2411		-43		15363		3.66725
3114		1579		-22		3.67369
3084		1838		-24		3.6801
-16		1583		-5		3.68652
1868		-37		16160		3.69296
