 X		Y		Z		Time[us]
378		-118		-122		-4.77488e-44
343		-11		-128		0.00625999
535		2311		16476		0.012609
-33		2335		-67		0.018825
-52		-88		-100		0.025583
602		2317		-115		0.034917
-48		-89		16410		0.05309
376		-32		16947		0.059547
520		-102		16931		0.066346
-90		2315		16242		0.0751029
296		2308		15877		0.0827679
311		2146		17005		0.0973349
-22		2317		16253		0.103689
615		2351		-58		0.113754
-45		2167		-123		0.120162
315		2411		15739		0.126542
370		-97		16682		0.132804
86		-121		-6		0.139262
-98		2311		16650		0.1456
-128		2123		16204		0.152086
573		-121		-28		0.158406
-18		-57		15933		0.164891
353		-124		15879		0.171472
-112		2136		15485		0.177834
-74		2095		17158		0.183915
303		2407		-85		0.190299
-73		2343		16751		0.196723
264		2088		-128		0.203117
349		-58		15997		0.209457
-77		2310		16508		0.215935
-1		-69		-24		0.222395
-49		2314		-37		0.228757
9		2150		16728		0.235291
283		-3		-60		0.241841
-90		-76		-1		0.248204
-92		-128		-110		0.254521
-21		-70		-91		0.260854
-105		2320		-104		0.267215
535		-126		16410		0.27364
630		2106		16656		0.280099
-75		2355		-101		0.286545
-36		-69		-54		0.292951
-50		2114		16452		0.299324
-25		-104		-64		0.305842
-50		-45		-118		0.312182
523		2410		16458		0.318496
354		2410		16484		0.326243
-56		-12		-33		0.351211
632		-52		16428		0.357856
287		-12		16235		0.364162
-14		-92		16162		0.370585
326		2326		17155		0.376998
552		-86		16696		0.383315
-81		-95		15993		0.391604
-5		2311		15961		0.397885
-66		-109		16657		0.404476
576		-128		-92		0.41094
-49		2144		-100		0.417273
-59		-78		-95		0.423571
366		-108		16392		0.429863
563		2156		-10		0.436317
-37		-77		-94		0.442855
-38		-51		16145		0.449564
612		2371		16192		0.473563
378		2127		16230		0.480112
517		-93		-20		0.48676
378		-4		-105		0.493218
351		-84		16760		0.499874
-110		-91		-78		0.506228
127		2360		-126		0.51568
-5		2311		-90		0.521963
351		2359		16735		0.528452
-93		2323		15469		0.534919
-117		-16		-84		0.541444
343		-27		-5		0.547779
-53		2315		15703		0.554099
-208		2142		-39		0.560739
-70		2146		-101		0.567369
319		-97		-51		0.592377
353		-3		-92		0.598923
-57		-22		-67		0.605145
358		2168		-74		0.611647
-6		2352		-115		0.618099
304		-67		15689		0.624633
784		2357		16509		0.634438
53		1895		-64		0.640764
-116		-109		16420		0.647251
-120		2391		-99		0.653939
-85		2360		15976		0.660496
-3		2379		-64		0.666787
-121		2355		-67		0.673184
528		-109		-28		0.679676
323		2138		15703		0.68641
-20		-96		16504		0.712175
319		-12		-33		0.718733
-66		2383		16947		0.725334
559		-24		16204		0.73201
603		2142		-122		0.738335
550		-49		-33		0.761559
272		2356		-99		0.768125
333		2431		15684		0.774536
375		2146		16764		0.780965
91		2311		16483		0.787362
566		2311		15957		0.794174
109		2094		-71		0.80037
578		2304		-73		0.806676
-116		2424		-126		0.813138
-14		-101		16435		0.8196
-78		-84		-72		0.826017
366		2383		16479		0.83234
328		-44		15472		0.838785
-94		-33		16961		0.845196
598		-32		17011		0.851701
362		-36		-95		0.858268
-70		-33		15893		0.864622
-68		2118		16168		0.8707
582		1904		17415		0.877059
262		2323		-105		0.883735
-65		-96		15682		0.890216
804		-116		-70		0.89661
382		-106		17184		0.902882
-68		-76		16703		0.909332
351		-25		-90		0.915836
354		2167		-27		0.922284
-89		-85		-32		0.928829
291		-115		-64		0.951073
310		-44		15711		0.957522
-109		-101		-23		0.963982
-29		-44		-69		0.970266
-77		2062		16452		0.97683
579		2337		-91		0.983351
312		-47		16687		0.989937
538		2426		16507		1.01329
351		2344		15731		1.01988
5		2304		-36		1.02623
272		2319		-65		1.0327
-118		2167		16944		1.03919
-52		-70		16169		1.04592
-68		2340		16939		1.05227
-75		-88		17000		1.05833
-78		-12		16145		1.06476
572		-60		16233		1.07113
374		2133		16201		1.07753
351		2336		15916		1.08397
600		2307		-120		1.09059
-8		2335		-110		1.09721
-86		-49		16239		1.10369
-88		-15		-19		1.11026
-46		-67		16241		1.11688
370		-57		-112		1.1231
-121		-52		-105		1.1293
-9		2308		16216		1.13571
324		2349		16416		1.14209
-36		2332		-89		1.1485
335		-5		-1		1.15497
636		-99		-71		1.16119
-20		-120		16422		1.16768
-78		2571		15446		1.17432
363		2380		-32		1.18088
280		-68		-28		1.18701
331		2108		-22		1.19333
-78		2108		-118		1.19983
635		2160		-124		1.20634
-60		2349		17162		1.21287
303		-69		-98		1.21943
855		-36		-37		1.22577
262		-82		15960		1.23208
85		2091		16245		1.23856
-36		-95		16908		1.24526
-102		2304		16728		1.27098
-74		2158		-48		1.27743
341		2118		-73		1.28377
566		2320		16936		1.29036
524		2118		-43		1.29667
-16		2102		-58		1.32044
-82		2148		-85		1.32687
-73		2399		15928		1.3333
-85		2335		17013		1.33982
573		-76		-60		1.34633
-42		-67		16416		1.35303
383		2120		17484		1.35932
-100		2365		15728		1.36571
-53		-16		-119		1.3721
513		-81		16454		1.37854
-79		-57		-76		1.38493
876		-89		15968		1.3913
-18		-126		15715		1.39767
874		2353		-29		1.40405
1312		-61		-53		1.41053
868		-57		17163		1.41706
824		-16		16965		1.42328
824		-62		16386		1.42963
-65		2307		-93		1.43597
287		-111		-120		1.44243
-63		-104		16149		1.44883
-79		-49		15936		1.45517
792		-37		-11		1.46151
-16		-38		16385		1.46791
807		-74		-91		1.47444
-17		-68		16206		1.48106
-61		-49		-20		1.50301
371		-86		-22		1.50954
-30		-42		15972		1.51588
-105		-41		16137		1.52221
-21		2406		-72		1.5287
806		2310		16415		1.53506
347		2050		15941		1.56007
-75		2063		-28		1.56652
-24		2108		-28		1.57294
-17		-1		16454		1.57953
769		-40		16390		1.58614
-65		2403		16728		1.61063
-29		2347		16216		1.61707
542		2156		16430		1.62333
798		2107		17713		1.62994
-54		-45		-14		1.63663
2172		2341		16687		1.66085
1917		-124		17675		1.66728
-62		2339		15936		1.67365
331		-54		-99		1.68008
46		2087		17430		1.68674
-14		-54		-14		1.71213
1613		2324		16913		1.71869
1571		2607		16499		1.72525
-68		-11		16451		1.73223
-49		-22		16726		1.75975
-15		2383		-18		1.76622
-82		2595		16725		1.77286
-92		-4		15919		1.77945
1309		2410		15906		1.78603
-101		-86		16987		1.79233
1122		2353		-104		1.79865
859		-118		-3		1.81335
-3		2143		15994		1.81968
-91		2144		16754		1.826
1832		2353		15942		1.83235
-36		-11		-102		1.83855
1554		2681		16209		1.84492
-56		2589		17156		1.8514
1838		2360		-74		1.85795
1304		-17		15949		1.88005
1085		-12		-72		1.88658
1062		2171		15475		1.893
1101		-104		16244		1.89925
-89		2170		-27		1.90577
-77		-122		15945		1.91249
1084		2418		16224		1.93901
790		2100		-17		1.94533
-35		1836		-92		1.9517
-37		-13		16701		1.95841
2064		-20		16507		1.96488
-42		2060		-11		1.99268
-5		2050		16407		1.9991
-118		2339		-16		2.00564
2381		-11		-4		2.01259
1572		-61		-57		2.02311
1333		2642		-21		2.02955
-100		1902		16140		2.03595
2062		1858		16465		2.04229
2385		2152		-84		2.04869
-109		-104		-121		2.05523
-63		2647		-75		2.06151
-96		2623		16209		2.06816
-65		2404		16927		2.07498
1559		-73		15139		2.08135
-56		-17		-61		2.08746
-24		-36		16176		2.09425
-42		-82		-19		2.1007
1863		-81		-39		2.10703
1820		-19		-89		2.11342
-3		-64		16684		2.11976
1862		1815		-20		2.12615
-121		2049		17185		2.13275
2172		2140		-76		2.13936
2070		-45		15640		2.1457
-73		2648		15905		2.15189
-67		-35		-84		2.15816
-109		2168		-106		2.16457
-124		2053		17194		2.17098
2402		2146		-62		2.17735
2371		2353		-52		2.18371
2426		-56		-30		2.18998
-67		-112		15877		2.19642
-49		-78		16182		2.20321
2566		2623		16224		2.21802
2380		-41		16216		2.2338
-74		-1		16668		2.24006
2414		-122		-22		2.24637
-116		-105		17021		2.25285
-78		-7		15921		2.25929
-95		-100		-124		2.26874
-3		-53		-33		2.2751
-96		-12		16250		2.28161
2377		-93		16671		2.28801
2636		2364		-16		2.29444
2373		2570		-41		2.30092
2390		-102		16242		2.3071
2347		2383		-106		2.31362
-41		2375		15173		2.32017
2899		-72		15469		2.33762
-115		2427		16242		2.35348
2941		-64		-91		2.35987
2317		1820		-118		2.36636
-125		2051		16255		2.37279
-27		-31		-23		2.39904
-68		-22		-55		2.40551
3428		2091		-1		2.41213
-38		-97		15926		2.41878
2877		-59		-92		2.42843
2824		-128		15441		2.43484
2908		-20		-127		2.44139
-21		2331		16640		2.44889
-90		-51		15688		2.45524
2895		-47		15725		2.46169
2859		2604		16973		2.46791
3078		2408		15188		2.4746
2926		2104		15872		2.48096
-17		2389		16511		2.48738
-115		-78		-119		2.49784
-44		-41		17195		2.50413
-74		2868		-30		2.51054
-86		2659		-12		2.51691
2834		-40		-49		2.5233
3186		2304		-106		2.52966
-126		-13		16434		2.53593
2826		2906		-110		2.54288
3100		2828		-47		2.54958
-115		2315		-76		2.55595
-124		2152		-24		2.56245
2930		2376		-102		2.56892
-14		-48		17188		2.57965
2604		2938		17480		2.58597
-44		-4		16444		2.59241
2620		-100		17667		2.59889
2935		-52		-69		2.60523
3195		2347		-100		2.61156
2902		2847		-57		2.61806
3126		2896		16948		2.62439
-42		-70		17002		2.63094
-46		2349		-58		2.63759
2603		2600		-11		2.64397
2617		-49		-101		2.65029
-35		2866		16644		2.65667
-31		-123		-33		2.66293
2676		3174		17477		2.6695
2579		-20		16660		2.67591
-112		2633		-39		2.68227
2661		-72		-126		2.69887
-22		2655		-27		2.70526
-107		-15		-21		2.71168
2377		2111		-117		2.71805
-124		-109		-52		2.72446
2617		-8		16751		2.73088
-124		2392		-121		2.73756
2156		2343		-54		2.74408
2356		-70		16202		2.75053
1860		1855		16898		2.75689
2069		2071		-124		2.76325
1907		-40		-107		2.7698
-104		2162		17687		2.77612
-24		-109		-88		2.78246
2920		2135		-63		2.78862
-1		1831		15408		2.79484
2168		-69		-68		2.80341
-106		1875		16932		2.80996
-56		2076		-48		2.83148
2112		1803		-120		2.83817
-81		2067		-10		2.84462
2335		1902		15468		2.85098
-128		2059		-26		2.85739
2323		-26		15408		2.8641
2402		-37		-81		2.87045
1607		-117		15917		2.8976
1856		1599		15974		2.90388
1907		1617		16464		2.91033
-42		-18		-96		2.9167
2076		-33		-61		2.92302
2140		560		16253		2.95032
-45		867		15717		2.9568
-1		-80		-80		2.96329
1794		1144		-76		2.96994
-48		1059		14956		2.9865
1904		1101		-80		3.00233
-58		1602		-91		3.00863
2162		-20		-81		3.01518
-110		1361		16944		3.02193
-45		-50		16720		3.03
1895		2124		-15		3.03637
2140		-19		16459		3.04282
-58		2353		16424		3.04927
-74		2063		-59		3.05569
-81		2100		-60		3.06205
-98		-45		16982		3.06831
-38		-111		-118		3.07475
1826		2385		15910		3.08121
2163		-103		-116		3.08777
-42		-100		16759		3.11004
2119		-62		17002		3.11639
2347		2819		16911		3.12269
-62		2564		16233		3.129
1877		-74		-24		3.13552
2136		-65		17756		3.14199
1890		2651		-105		3.16763
-82		-79		16647		3.17407
-1		-60		-68		3.18039
2377		2625		16233		3.18721
-64		2876		-22		3.19357
2058		-100		-91		3.21433
2116		2904		15731		3.22082
-122		-63		-32		3.22703
-20		2939		-27		3.2334
-41		-115		15960		3.24018
2317		-22		-75		3.24678
-93		2361		-12		3.27083
-36		2332		-36		3.27725
1898		-35		15895		3.28362
1831		-25		16431		3.29002
1818		-118		-85		3.29675
1659		1853		16653		3.30328
-34		2079		16672		3.30968
1538		-105		-119		3.31735
1894		1912		-90		3.32371
1619		1848		16735		3.33002
1543		2087		15879		3.33636
1830		2308		16387		3.34272
1580		2317		17240		3.34923
1539		1898		17684		3.35578
-102		2333		-128		3.3621
-118		2155		-60		3.36852
